hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,alias
1367946986a9cf1ddfee1a47d50243c6,Rock Gnome,Noble,2018-07-06T03:51:28Z,Sorcerer 1,Sorcerer,Storm Sorcery,1,,9,11,11,13,16,17,14,15,,Arcana|History|Deception|Persuasion,Dagger,,Cha,,,,fervent_raman
8ec756dec89bedd0ef09f97ab3a85264,Wood Elf,Faction Agent,2018-07-08T11:27:56Z,Sorcerer 1,Sorcerer,Wild Magic,1,,12,13,9,16,11,12,16,14,,Arcana|Insight|Perception|Deception|Persuasion,Quarterstaff|Dagger,,Cha,,,,stupefied_agnesi
da79f29d899656b69a7e3c0af890f6b3,Turtlebear,Custom,2018-09-02T02:47:43Z,Sorcerer 1,Sorcerer,Wild Magic,1,,7,18,12,8,12,16,6,16,,Arcana|Perception|Survival|Deception|Persuasion,Mace|Dagger,Superviolet String (Mage Hand)*0|Produce Yellow (Light)*0|Green Ball (eldrich Blast)*0|Red/Subred Ball (Firebolt)*0|Glow Orange (Cause Fear)*1|Blue Spikes (Magic Missile)*1,Cha,,,,elastic_nightingale
73f336c8b54d6dd420fd0d8e5ef17f13,Goliath,Haunted One,2018-08-29T01:09:46Z,Sorcerer 1,Sorcerer,Wild Magic,1,,9,12,18,14,16,14,9,15,,Athletics|Arcana|Investigation|Intimidation|Persuasion,Dagger|Dagger,,Cha,,,,affectionate_pasteur
3aaa6d507f3d84317db10cfd927e7643,Forest Gnome,Folk Hero,2018-09-05T17:35:44Z,Sorcerer 1,Sorcerer,Divine Soul,1,,7,13,14,14,13,14,13,15,Neutral Good,Arcana|Animal Handling|Survival|Deception,Dagger|Quarterstaff,Minor Illusion*0|Ray Of Frost*0|Sacred Flame*0|Spare The Dying*0|Word Of Radiance*0|Cure Wounds*1|Sleep*1|Color Spray*1,Cha,,,,adoring_bhabha
8ca2b162f53bec7f42403448b597f1a7,High Elf,Sage,2018-09-10T23:36:49Z,Sorcerer 1,Sorcerer,Storm Sorcery,1,,7,13,15,16,13,13,10,8,,Arcana|History|Insight|Perception|Persuasion,Dagger,,Cha,,,,sad_kirch
c07b76b5fcb8a21c4067f65134f2e555,Tiefling,Custom,2018-06-30T16:03:01Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,9,12,8,15,16,10,10,18,,Arcana|Deception|Intimidation|Persuasion,Quarterstaff|Dagger,,Cha,,,,compassionate_black
0315d9c4ca924da3fdf5a99ac5928b80,Tiefling,Hermit,2018-08-17T21:06:17Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,10,15,13,15,17,16,12,18,,Arcana|Religion|Medicine|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,awesome_tu
3c58666e27ce654b0e4c06fc92631e72,Protector Aasimar,Acolyte,2018-07-29T06:07:26Z,Sorcerer 1,Sorcerer,Divine Soul,1,,6,11,8,13,14,12,12,19,,Arcana|Religion|Insight|Persuasion,Dagger,Cure Wounds*1,Cha,,United States,US,hopeful_mirzakhani
2c22eaafa3d73df2e5689ff156910e44,Human,haunted one,2018-10-20T04:53:05Z,Sorcerer 1,Sorcerer,Wild Magic,1,,2,11,7,10,15,14,10,18,CG,Arcana|History|Insight|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,musing_tereshkova
b856d9ec90b718909ed0052a01d2f2d0,Half-Elf,Entertainer,2018-10-16T15:56:01Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,9,15,8,15,14,10,12,17,,Acrobatics|Arcana|Perception|Deception|Performance|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,gallant_keldysh
0691c5e78165971c7083f1f6fa158bf8,Lineage - Fier,Hermit,2018-06-06T08:05:51Z,Sorcerer 1,Sorcerer,Wild Magic,1,,8,11,8,12,15,11,11,17,,Arcana|Religion|Medicine|Deception,Dagger|Dagger,,Cha,,United States,US,angry_moore
f5c603d41f4ddf975c0ae2f80839ed29,Human,Sage,2018-06-11T19:41:33Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,7,11,9,12,15,17,16,19,Chaotic Neutral,Arcana|History|Deception|Intimidation,"Crossbow, light|Dagger",Friends*0|Shape Water*0|Green-Flame Blade*0|Lightning Lure*0|Ice Knife*1|Shield*1,Cha,,United States,US,elegant_mahavira
62eed8d86874f1f7fa8e6111a95fdb09,Tiefling,Hermit,2018-11-04T13:11:21Z,Sorcerer 1,Sorcerer,Wild Magic,1,,12,10,10,10,17,12,16,17,,Arcana|Religion|Medicine|Intimidation,Quarterstaff|Dagger,,Cha,,,,quirky_payne
285b7395c60de2e1dc7361badc304528,Custom,Outlander,2022-05-27T00:13:02Z,Sorcerer 1,Sorcerer,Aberrant Mind,1,Resilient,8,12,10,14,14,13,14,18,,Athletics|Survival,Spear|Dagger,Mind Sliver*0|Arms of Hatred*1|Dissonent Whispers*1,Cha,custom lineage variable trait/Darkvision,United States,US,distracted_chebyshev
89fb2462da4b23b3fbe854912b463691,Dark Elf,Criminal,2018-09-19T00:11:34Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,9,12,15,14,18,15,15,19,chaotic neutral,Stealth|Arcana|Perception|Deception|Intimidation,Quarterstaff|Dagger|heavy crossbow,acid splash*0|minor illusion*1|magic missile*1,Cha,,United States,US,elegant_sutherland
e6ca6aa355c69c6980b375b7a028b3b1,Shadow Elf,Far Traveler,2019-01-17T18:30:55Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,8,13,8,16,14,12,12,14,,Arcana|Insight|Perception|Intimidation,Dagger,Frostbite*0|Infestation*0|Mage Hand*0|Minor Illusion*0|Silent Image*1|Ice Knife*1,Cha,,,,compassionate_dewdney
6d3044c544e2c2501ae077d735cd259e,Bugbear,Sage,2019-04-12T01:11:31Z,Sorcerer 1,Sorcerer,Wild Magic,1,,6,13,17,17,10,14,15,12,,Stealth|Arcana|History|Deception|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,happy_khorana
5b48a2d49b663cabfdf9760fd225736a,Aarakocra,Soldier,2019-04-12T01:08:34Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,8,14,14,18,15,12,12,10,,Athletics|Arcana|Deception|Intimidation,Dagger|Dagger,,Cha,,United States,US,focused_lederberg
f584c8bbeb1ea59ce366af982571a0c1,Half-Orc,Outlander,2019-04-15T11:10:35Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,8,12,10,14,14,10,12,15,Chaotic Neutral,Athletics|Arcana|Insight|Survival|Intimidation,"Crossbow, light|Dagger",Chill Touch*0|Ray Of Frost*0|Frostbite*0|Mage Hand*0|Mage Armor*1|Ice Knife*1,Cha,,,,wonderful_carson
79db7273f36fa613b196392d6a7d7010,Kobold,Folk Hero,2021-11-20T17:50:46Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,8,16,10,16,13,8,12,16,Lawful Neutral,Arcana|Animal Handling|Insight|Survival,"Crossbow, light|Dagger",,Cha,,United States,US,amazing_ramanujan
7721d2267aafd02a9be697bc9a559dde,Violetken,Courtier,2019-03-27T21:54:58Z,Sorcerer 1,Sorcerer,Phoenix,1,,7,12,12,15,13,16,12,13,,Sleight of Hand|Arcana|Religion|Insight|Deception|Persuasion,Handaxe|Dagger,,Cha,,,,hungry_thompson
ed16b8d53fbbe7c5e48a195b8273d121,Human,Criminal,2018-04-16T21:33:57Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,7,14,11,18,13,16,15,18,Neutral Evil,Stealth|Deception|Intimidation|Persuasion,Spear|Dagger,,Cha,,,,condescending_hypatia
a974876e8d4026f8b8379ae4e845c390,Ghastly Halfling,Courtier,2019-03-27T21:10:14Z,Sorcerer 1,Sorcerer,Phoenix,1,,7,13,13,16,12,15,11,8,,Arcana|Insight|Deception|Persuasion,"Dagger|Crossbow, Light",,Cha,,,,competent_mccarthy
b0aa61cd7ec3735118a15813ccc796ed,Half-Elf,Inheritor,2019-04-08T14:51:27Z,Sorcerer 1,Sorcerer,Storm Sorcery,1,,9,10,8,10,16,12,14,19,,Arcana|History|Religion|Insight|Perception|Survival,Dart|Dagger,Shocking Grasp*0|Frostbite*0|Control Water*0|Gust*0|Thunderwave*1|Featherfall*1,Cha,,United States,US,infallible_liskov
a5f086857679a4c9a6456441b002d933,Wood Elf,Acolyte,2019-04-07T03:38:03Z,Sorcerer 1,Sorcerer,Wild Magic,1,,7,13,8,16,13,10,13,15,,Religion|Insight|Perception|Deception|Persuasion,Quarterstaff|Dagger,,Cha,,,,amazing_khayyam
b427fac8e28ea78f9e3293997100a87b,UA Eladrin,Folk Hero,2019-05-07T22:22:47Z,Sorcerer 1,Sorcerer,Phoenix,1,,6,11,14,12,11,14,10,19,,Arcana|Animal Handling|Insight|Perception|Survival,"Crossbow, light|Dagger",,Cha,,,,naughty_hawking
89efba9656ef65082dd0492d835e67ad,Aasimar,Acolyte,2019-05-06T18:23:37Z,Sorcerer 1,Sorcerer,Wild Magic,1,,6,10,17,9,11,11,13,11,,Religion|Insight|Intimidation|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,hopeful_saha
f2a3f9da57b649e5c73a99d90f347252,Dark Elf,Entertainer,2019-05-31T07:15:36Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,9,16,8,16,14,10,10,16,Neutral,Acrobatics|Perception|Deception|Intimidation|Performance,Dagger|Dagger,Fire Bolt*0|Shocking Grasp*0|Message*0|Prestidigitation*0|Shield*1|Sleep*1,Cha,,United States,US,sweet_napier
8d206197746bfd87cd21eb6a32af92a6,Dragonborn,Far Traveler,2018-04-16T21:33:57Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,8,15,10,14,13,10,12,16,,Insight|Perception|Deception|Intimidation,Quarterstaff|Dagger,,Cha,,,,eloquent_kowalevski
9b2aaa77635b797d261421220b60ccf3,Half-Elf,Urchin,2019-04-28T15:16:07Z,Sorcerer 1,Sorcerer,Wild Magic,1,,8,11,8,12,14,9,12,19,,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Sling|Dagger,,Cha,,,,eager_lewin
d9c3a12377eea8d7727a8879eb783e7c,Human,Courtier,2021-11-14T19:46:59Z,Sorcerer 1,Sorcerer,Wild Magic,1,,8,12,9,15,14,11,13,16,,Insight|Persuasion,Dagger|Dagger,Prestidigitation*0|Create bonfire*0|Ray Of frost*0|Light*0|Shield *1|Sleep*1,Cha,,Canada,CA,focused_joliot
62b459e835d6fcffcecbbd63376f06e7,Human,Urchin,2021-11-14T21:17:06Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,8,12,9,15,14,11,13,16,,Sleight of Hand|Stealth|Deception|Intimidation,"Crossbow, light|Dagger","Cat Fetch(Mage Hand*0|Cold Paw(Chill Touch)*0|Claw Burst (Sword Burst)*0|Look, A Kitty! (Friends)*0|Interposing Cat (Shield)*1|Catapult*1",Cha,,Canada,CA,cranky_mclaren
9a19bb59c35928697c0a72ba4a62eb1b,Tiefling,Charlatan,2019-05-05T21:11:07Z,Sorcerer 1,Sorcerer,Wild Magic,1,,11,15,18,20,20,18,17,24,,Sleight of Hand|Deception|Intimidation|Persuasion,"Crossbow, light|Dagger",,Cha,tiefling variants menu/Winged,,,happy_kalam
c08a607a59d00aee550f698b8581f75f,Half-Elf,Guild Merchant,2019-02-08T23:31:56Z,Sorcerer 1,Sorcerer,Divine Soul,1,,7,12,8,14,12,10,16,16,Neutral Good,Arcana|Religion|Insight|Deception|Persuasion,"Crossbow, light|Dagger",Frost Bite*0|Guidance *0|Thaumaturgy*0|Mage Hand*0|Bless*1|Guiding Bolt*1|Command*1,Cha,,United States,US,sleepy_northcutt
5150ba2f271296dea3c2deec7f160e9f,Dark Elf,Criminal,2018-05-02T18:26:24Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,9,12,15,14,18,15,15,19,,Stealth|Arcana|Perception|Deception|Intimidation,Quarterstaff|Dagger,,Cha,,,,elegant_mayer
f53c7ff76ce13f2320d7d264565d0ca7,Dragonborn,Criminal,2019-01-21T23:27:47Z,Sorcerer 1,Sorcerer,Wild Magic,1,,5,12,12,12,8,13,15,15,,Stealth|Arcana|Deception|Persuasion,Dagger,Ray Of Frost*0|Minor Illusion*0|True Strike*0|Friends*0|Chromatic Orb*1|Disguise Self*1,Cha,,Canada,CA,relaxed_einstein
d4cabdafddbb4cbd84ee14d5db271bae,Half-Elf,Criminal,2019-01-24T22:24:49Z,Sorcerer 1,Sorcerer,Divine Soul,1,,7,12,10,14,12,12,14,16,Chaotic Good,Stealth|Insight|Perception|Deception|Intimidation|Persuasion,"Dagger|Crossbow, Light",Guidance*0|Minor Illusion*0|Firebolt*0|Mage Hand*0|Bane*1|Healing Word*1|Shield*1,Cha,,,,frosty_darwin
d2ea413ed4fd467a44bed69f7280129e,Dragonborn,Outlander,2019-01-29T19:53:08Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,9,14,12,13,14,10,12,17,,Athletics|Arcana|Survival|Intimidation,Quarterstaff|Dagger,Blade Ward*0|Mage Hand*0|Ray Of Frost*0|True Strike*0|Magic Missile*1|Sheild*1,Cha,,,,elastic_montalcini
a08447b555cd7066e8d28a68fa4a8baf,Eladrin ToF,Haunted One,2019-02-15T18:11:08Z,Sorcerer 1,Sorcerer,Wild Magic,1,,6,13,10,16,10,15,11,13,,Arcana|Insight|Perception|Intimidation,"Crossbow, light|Dagger",,Cha,,,,cocky_elion
c8e3416e08ba6405ab5a34d60e130500,Variant,Charlatan,2019-03-10T07:47:56Z,Sorcerer 1,Sorcerer,Wild Magic,1,,6,13,8,16,10,16,8,16,,Sleight of Hand|Arcana|Deception|Intimidation|Persuasion,"Crossbow, light|Dagger",Freinds*0|Shocking Grasp*0|Mage Hand*0|Fire Bolt*0|Chaos Bolt*1|Shield*1,Cha,,United States,US,silly_benz
e65fa7154dc6c914edb3dc2d89165455,Half-Elf,Inheritor,2019-03-10T01:17:32Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,9,14,10,12,12,15,11,16,Neutral Good,Arcana|Investigation|Insight|Perception|Survival|Persuasion,Quarterstaff|Dagger,,Cha,,United States,US,charming_goldstine
d9c95e4e6f131be7efb5a8f5622c82fa,Dragonborn,Guild Member - Wild,2019-03-07T04:35:13Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,4,15,12,14,17,10,12,18,,Athletics|Arcana|Animal Handling|Intimidation|Persuasion,"Crossbow, light|Dagger",,Cha,,Canada,CA,musing_yonath
1bf4e0bc40db8a604b1a3d3f2c6362a7,Lightfoot Halfling,Entertainer,2019-01-27T18:45:28Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,8,16,8,16,13,10,12,16,Chaotic Neutral,Acrobatics|Deception|Performance|Persuasion,"Crossbow, light|Dagger",Fire Bolt*0|Create Bonfire*0|Ray Of Frost*0|Shocking Grasp*0|Sleep*1|Shield*1,Cha,,Canada,CA,unruffled_maxwell
14a11907b86cbf96a37434deb6e45c79,Human,Charlatan,2020-10-13T22:06:46Z,Sorcerer 2,Sorcerer,Aberrant Mind,2,War Caster,12,15,10,14,12,13,12,16,Neutral (CG),Sleight of Hand|Insight|Perception|Deception|Persuasion,"Crossbow, light|Dagger|Dagger (2H)",Mage Hand (256)*0|Minor Illusion (260)*0|Prestidigitation (267)*0|Shocking Grasp (275)*0|Arms of Hadar (215)*1|Burning Hands (220)*1|Charm Person (221)*1|Dissonant Whispers (234)*1|Ray of Sickness (271)*1,Cha,,Canada,CA,condescending_pike
2975568eb0310a6deb069a1e04183dd6,Dragonborn,Charlatan,2018-05-08T09:28:46Z,Sorcerer 2,Sorcerer,Storm Sorcery,2,,9,15,10,14,13,12,10,16,Chaotic Neutral,Sleight of Hand|Deception|Intimidation|Persuasion,Quarterstaff|Dagger,Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Dancing Lights*0|Burning Hands*1|Witch Bolt*1,Cha,,,,youthful_carson
ef7f18fb914f5a25fb20d348493d112a,Tiefling,Courtier,2020-09-06T14:51:23Z,Sorcerer 2,Sorcerer,Shadow Magic,2,,6,11,7,12,14,10,16,19,,Arcana|Religion|Insight|Persuasion,"Crossbow, light|Dagger",,Cha,,,,modest_goldwasser
d4c6dede18fc7bd46c5ca95d2da36938,Birdfolk,Folk Hero,2020-08-30T22:15:55Z,Sorcerer 2,Sorcerer,Storm Sorcery,2,,12,15,16,14,12,17,17,15,,Animal Handling|Survival,Dagger|Dagger,Firebolt*0|Acid Splash*0|Mage Hand*0|Mending*0|Detect Magic *1|Buring Hands*1|Shield*1,Cha,,United States,US,fervent_lewin
06ecdd96b8bd62bee1aabd656ab1d284,Half-Elf,Sage,2018-04-16T21:33:57Z,Sorcerer 2,Sorcerer,Divine Soul,2,,14,12,10,14,12,12,14,16,LG,Arcana|History|Nature|Insight|Medicine|Persuasion,Spear|Dagger|Sickle|Chill Touch|Frostbite (Con)|Magic Missiles (3)|Sleep (20 ft area),Chill Touch*0|Frostbite*0|Message*0|Mold Earth*0|Cure Wounds*1|Magic Missiles*1|Sleep*1|Mage Armor*1,Cha,,,,agitated_khorana
c1abe77643d68cc692bda80ce9b0b10d,Air Genasi,Haunted One,2020-07-05T00:03:05Z,Sorcerer 2,Sorcerer,Storm Sorcery,2,,18,12,13,15,17,13,13,15,,Arcana|Investigation|Survival|Persuasion,"Crossbow, light|Dagger",Message*0|Chill Touch*0|Ray Of Frost*0|Shocking Grasp*0|Witch Bolt*1|Chromatic Orb*1|Magic Missle*1,Cha,,United States,US,peaceful_lovelace
495e664de927548adf82d12d4081d167,Human,Custom,2019-02-23T13:18:37Z,Sorcerer 2,Sorcerer,Draconic Bloodline,2,,16,14,9,13,15,14,11,16,,Arcana|Investigation|Insight|Persuasion,"Crossbow, light|Dagger",Alter self*1,Cha,,,,cocky_vaughan
075f7f9212675be31c081ac53f628750,High Elf,Noble,2019-07-02T03:57:49Z,Sorcerer 2,Sorcerer,Wild Magic,2,,14,14,8,18,14,12,13,16,,Arcana|History|Insight|Perception|Persuasion,Quarterstaff|Dagger,,Cha,,Canada,CA,elastic_nash
449188ce629715aad7f2287b9f47f3bd,Triton,Sage,2019-03-28T15:48:52Z,Sorcerer 2,Sorcerer,Storm Sorcery,2,,14,11,12,12,13,15,15,17,,Arcana|History|Insight|Persuasion,"Crossbow, light|Dagger",Light*0|Prestidigitation*0|Ray Of Frost*0|Shocking Grasp*0|Shield*1|Magic Missile*1|Chromatic Orb*1,Cha,,,,kind_mayer
2a363d42eace20084068e35550bb3a68,Forest Gnome,Sage,2018-07-18T22:13:30Z,Sorcerer 2,Sorcerer,Shadow Magic,2,,14,12,8,14,14,14,10,15,,Arcana|History|Insight|Persuasion,Dagger,,Cha,,United States,US,unruffled_engelbart
e4f74d7a40d739052ab4d687ee9cc06f,Human,Sage,2018-10-24T13:18:16Z,Sorcerer 2,Sorcerer,Draconic Bloodline,2,,12,14,11,13,13,16,16,15,,Arcana|History|Insight|Persuasion,"Crossbow, light|Cooking Knife |Giant Cooking Spoon|Crossbow, hand",Chill Touch*0|Shocking Grasp*0|Mending*0|Magic Missile *1|Cure Wounds *1,Cha,,,,frosty_tesla
29d7fac20f610ba75543df32737f7c0a,Half-Elf,Hermit,2020-04-12T11:22:26Z,Sorcerer 2,Sorcerer,Draconic Bloodline,2,,15,16,11,17,17,14,17,19,,Arcana|Religion|Insight|Medicine|Perception|Deception,Quarterstaff|Dagger,,Cha,,Singapore,SG,clever_mclaren
21fe3197c9c5f7c6dd63e5ecbf54bda7,Tiefling,Criminal,2020-04-14T23:40:21Z,Sorcerer 2,Sorcerer,Shadow Magic,2,,16,11,7,13,15,14,10,18,,Stealth|Insight|Deception|Persuasion,Quarterstaff|Dagger,,Cha,,,,jolly_lamarr
9c058b7a6d3880d710f0567c8f1d3871,Lineage - Meph,Charlatan,2018-11-23T12:56:32Z,Sorcerer 2,Sorcerer,Divine Soul,2,,14,12,9,15,15,13,12,18,Lawful Evil,Sleight of Hand|Deception|Intimidation|Persuasion,"Crossbow, light|Dagger",Fire Bolt*0|Shocking Grasp *0|Prestidigitation *0|Guidance*0|Inflict Wounds*1|Healing Word*1|Shield*1|Burning Hands *1|Mage Armor*1,Cha,,United States,US,practical_bell
9af40c45e9fba6d91b11ee2ac595ffcc,Half-Elf,Noble,2018-12-23T20:42:42Z,Sorcerer 2,Sorcerer,Divine Soul,2,,20,10,8,11,18,17,16,20,CG,Arcana|History|Investigation|Insight|Deception|Persuasion,"Crossbow, light|Dagger",Cure Wounds*1,Cha,,United States,US,quizzical_sammet
b267504d20df0efbeb80523aa45b1768,Variant,Urchin,2018-12-01T02:09:45Z,Sorcerer 2,Sorcerer,Wild Magic,2,,14,12,8,15,14,12,10,17,CN,Sleight of Hand|Stealth|Arcana|Insight|Deception|Persuasion,"Dagger|Chill Touch|Create Bonfire|Chaos Bolt|Crossbow, light",Chill Touch*0|Minor Illusion*0|Prestidigitation*0|Create Bonfire*0|Charm Person*1|Absorb Elements*1|Chaos Bolt*1,Cha,,,,unruffled_morse
32b3f5b49e18040ff3dcfd4a07ea9a77,Scourge Aasimar,Acolyte,2020-01-25T19:20:54Z,Sorcerer 2,Sorcerer,Storm Sorcery,2,,16,11,10,13,16,14,14,20,,Arcana|Religion|Insight|Persuasion,"Crossbow, light|Dagger",Minor Illusion*0|Dancing Lights*0|Create Bonfire*0|Ray Of Frost*0|Thunder Wave*1|Chromatic Orb*1|Charm Person*1,Cha,,United Kingdom,GB,condescending_panini
3b04160de635f18f9365d84e61764111,Forest Gnome,Folk Hero,2018-10-28T22:59:56Z,Sorcerer 2,Sorcerer,Wild Magic,2,,14,12,10,14,14,14,10,15,Chaotic Neutral,Arcana|Animal Handling|Insight|Survival,"Dagger|Crossbow, Light",Light*0|Prestidigitation *0|Ray Of frost *0|Shocking Grasp*0|Minor Illusion*0|Sheild*1|Magic Missle*1,Cha,,,,competent_almeida
9e0efd5b6ae555d053ff8c59dfae4a5d,Human,Guild Artisan,2022-03-05T23:40:22Z,Sorcerer 2,Sorcerer,Aberrant Mind,2,Fey Touched,12,11,6,12,12,11,11,20,,Insight|Perception|Deception|Intimidation|Persuasion,"Crossbow, light|Dagger",Mind Sliver*0|Chill Touch*0|Fire Bolt*0|Mage Hand*0|Shape Water*0|Arms of Hadar*1|Dissonent Whispers*1|Absorb Elements*1|Heroism (Fey Touched)*1|Mage Armor*1,Cha,,United States,US,nostalgic_gauss
d73db92d5e3fbe1e46c2060069435744,High Elf,Noble,2022-05-20T03:15:15Z,Sorcerer 2,Sorcerer,Divine Soul,2,,11,11,10,13,11,15,14,13,,Arcana|History|Perception|Deception|Persuasion,Sickle|Dagger,Cure Wounds*1,Cha,,,,serene_cohen
a16ca12fe2f8a940a8f8731ca12d5bed,Half-Elf,Acolyte,2020-12-29T15:14:00Z,Sorcerer 2,Sorcerer,Draconic Bloodline,2,,14,15,8,15,14,12,10,17,,Arcana|Religion|Insight|Deception|Intimidation|Persuasion,Dagger|Dagger,Fire Bolt 1d10 120 ft.*0|Create Bonfire*0|Dancing Lights*0|Friends*0|Shield. Reaction AC5*1|Burning Hands 15ft cone 3d6 CS*1|Sleep*1,Cha,,Finland,FI,flamboyant_haslett
935c37aa743b81fe46242b57397d8b02,Protector Aasimar,Acolyte,2022-07-12T01:56:46Z,Sorcerer 2,Sorcerer,Divine Soul,2,,12,12,8,14,12,10,15,17,,Religion|Insight|Deception|Persuasion,Dagger,Guidance*0|Sacred Flame*0|Mage Hand*0|Shocking Grasp*0|Cure Wounds*1|Bless*1|Healing Word*1|Mage Armor*1,Cha,,United States,US,zen_zhukovsky
b9d252740f4f2ed88ec83fc1295ca993,Human,Lost in Time,2019-11-08T13:26:23Z,Sorcerer 3,Sorcerer,Wild Magic,3,Lucky,20,12,8,14,14,12,10,16,,Arcana|Animal Handling|Deception|Intimidation|Persuasion,Blowgun|Dagger,Acid Splash*0|Dancing Lights*0|Shape Water*0|Message*0|Jump*1|Disguise Self*1|Detect Thoughts*2|Suggestion*2,Cha,metamagic/Subtle Spell*Extended Spell,,,zen_neumann
abf505bf7954bcc7891d45f2fb79e412,Shadow Elf,Folk Hero,2022-04-29T03:10:56Z,Sorcerer 3,Sorcerer,Draconic Bloodline,3,,28,15,8,15,17,16,16,14,Chaotic Nutral,Animal Handling|Perception|Survival|Deception|Intimidation,"Dagger|Dart|Crossbow, Hand",Fire Bolt*0|Mending*0|Minor Illusion*0|Chill Touch*0|Charm Person*1|Sleep*1|Shield*1|Disquise Self*1|See Invisibilty*2|Invisibilty*2,Cha,metamagic/Extended Spell*Distant Spell,Canada,CA,cool_turing
2b0b4cacc3a55060ce2db755645024c4,Half-Elf,Noble,2018-11-03T16:54:27Z,Sorcerer 3,Sorcerer,Wild Magic,3,,23,12,8,14,16,8,11,17,Chaotic Neutral,History|Animal Handling|Insight|Deception|Intimidation|Persuasion,Quarterstaff|Dagger,Light*0|Prestidigitation*0|Fire Bolt*0|Ray Of Frost*0|Chaos Bolt*1|Sleep*1|Invisibility*2,Cha,metamagic/Twinned Spell*Empowered Spell,,,vibrant_leakey
c1cbdbe30733c43b40c5c5bfde7acf9d,Reborn Lineage,Far Traveler,2021-08-01T19:58:37Z,Sorcerer 3,Sorcerer,Storm Sorcery,3,,22,14,8,18,14,8,14,20,,Arcana|Religion|Insight|Medicine|Perception|Persuasion,"Crossbow, light|Dagger",,Cha,metamagic/Subtle Spell,,,dreamy_bose
82fcc06a1b096ec1a1fb2c4cfce08c7d,Human,Noble,2019-09-15T04:22:27Z,Sorcerer 3,Sorcerer,Wild Magic,3,War Caster,20,12,8,14,14,12,10,16,,Arcana|History|Insight|Perception|Persuasion,"Crossbow, light|Dagger",Fire Bolt*0|Light*0|Mage Hand*0|Mending*0|Shield*1|Chromatic Orb*1|Mirror Image*2|Max Earthen Grasp*2,Cha,metamagic/Twinned Spell*Quickened Spell,Canada,CA,kind_colden
46d024421de161d91fcbde7e9a60540a,Human,Acolyte,2019-09-15T06:20:06Z,Sorcerer 3,Sorcerer,Divine Soul,3,Inspiring Leader,20,12,8,14,14,10,12,16,,Arcana|Religion|Insight|Perception|Persuasion,"Crossbow, light|Dagger",Fire Bolt*0|Guidance*0|Light*0|Mage Hand*0|Cure Wounds*1|Guiding Bolt*1|Shield*1|Mirror Image*2|Max's Earthen Grasp*2,Cha,metamagic/Twinned Spell*Distant Spell,Canada,CA,vigorous_pare
31335992af4443b3a3527debac52a606,Hill Dwarf,Mercenary Veteran,2018-05-26T14:43:06Z,Sorcerer 3,Sorcerer,Draconic Bloodline,3,,24,13,10,10,13,12,15,15,,Athletics|Arcana|Deception|Persuasion,Quarterstaff|Dagger,,Cha,metamagic/Subtle Spell*Heightened Spell,Italy,IT,nostalgic_kalam
220e6d81643178dcfdcafb02981887a5,Human,Custom,2019-09-24T01:36:51Z,Sorcerer 3,Sorcerer,Wild Magic,3,,18,12,9,15,14,11,13,16,,Arcana|Deception|Intimidation|Persuasion,Dagger|Dagger,,Cha,metamagic/Twinned Spell*Quickened Spell,United States,US,wizardly_robinson
d5e52b0764032526d505d36420329d98,High Elf,Mystress of the Darl,2019-10-16T06:47:51Z,Sorcerer 3,Sorcerer,Shadow Magic,3,,26,13,8,16,13,11,12,15,,Arcana|Insight|Perception|Performance|Persuasion,"Crossbow, light|Dagger",Darkness*2,Cha,metamagic/Quickened Spell*Empowered Spell,,,cocky_wing
46367e065292ee69e1b276a70c36a325,Half-Orc,Cloistered Scholar,2022-05-10T20:04:11Z,Sorcerer 3,Sorcerer,Divine Soul,3,,18,10,15,8,15,14,16,17,,Arcana|History|Nature|Insight|Intimidation,Quarterstaff|Dagger,Cure Wounds*1,Cha,metamagic/Twinned Spell*Distant Spell,United States,US,upbeat_aryabhata
