hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,alias
c1afbbcc65fd58052f3d9ed64f97256e,Tiefling,Hermit,2018-08-05T00:37:27Z,Warlock 1,Warlock,The Great Old One,1,,9,12,8,12,13,13,13,17,NG,History|Investigation|Religion|Medicine,Quarterstaff|Spear|Dagger,Blade Ward*0|Eldritch Blast*0|Thaumaturgy*0|Expeditious Retreat*1|Charm Person*1|Dissonant Whispers*1|Tasha's Hideous Laghter*1,Cha,,United States,US,upbeat_hugle
c7558d238e694e74c0b9576eb1f1d669,Deep Gnome,Charlatan,2022-06-26T15:57:34Z,Warlock 1,Warlock,The Great Old One,1,,10,11,13,13,14,15,12,16,,Sleight of Hand|Investigation|Nature|Deception,"Dagger|Crossbow, Light",Eldritch Blast*0|Chill Touch*0|Charm Person*1|Witch Bolt*1|Dissonant Whispers*1|Tasha's Hideous Laughter*1,Cha,,,,tender_hellman
342b4e98b9e7b37085ee8a51324ab761,Tiefling,Noble,2018-10-29T02:41:00Z,Warlock 1,Warlock,The Fiend,1,,9,12,16,12,12,11,8,19,,History|Investigation|Religion|Persuasion,Handaxe|Dagger,,Cha,,Canada,CA,affectionate_tharp
b797a02d59d648c08b3e5f6b95c3c1fc,Tiefling,Acolyte,2018-10-29T02:33:57Z,Warlock 1,Warlock,The Celestial,1,,9,11,16,10,12,12,7,19,,Religion|Insight|Deception|Intimidation,Handaxe|Dagger,Light*0|Sacred Flame*0,Cha,,,,heuristic_burnell
9283be622af451730ad545d4bbebea03,Half-Orc,Criminal,2018-09-18T19:46:50Z,Warlock 1,Warlock,The Hexblade,1,,10,13,10,14,14,10,12,15,Neutral,Stealth|History|Investigation|Deception|Intimidation,Quarterstaff|Dagger,Eldritch Blast*0|Toll the Dead*0|Arms Of Hadar*1|Hellish Rebuke*1,Cha,,Spain,ES,epic_tu
f35722bd0c39c047ffcfb99867a952c7,Chromatic,Hermit,2022-04-25T00:53:25Z,Warlock 1,Warlock,The Great Old One,1,,7,13,10,14,14,12,8,16,,Arcana|Investigation|Religion|Medicine,"Crossbow, light|Dagger",,Cha,,United States,US,thirsty_ride
16e0419564406893f9de803f07b27329,Dragonborn,Sage,2018-11-01T09:43:51Z,Warlock 1,Warlock,The Undying,1,,6,12,10,13,8,15,12,16,,Arcana|History|Investigation|Nature,"Crossbow, light|Dagger",Spare the Dying*0,Cha,,United States,US,distracted_wu
6b2a0efbd41ed9e238f1d8942d112c4e,Kobold,Miner,2018-06-23T19:32:07Z,Warlock 1,Warlock,The Fiend,1,,9,13,9,14,13,6,15,17,,Arcana|Animal Handling|Survival|Deception,Dart|Handaxe|Dagger,,Cha,,United States,US,modest_bell
dbe7e2764236dc829878fa0c122dedb9,Fairy,Fey Lost,2022-05-31T01:04:51Z,Warlock 1,Warlock,The Great Old One,1,,10,12,8,15,15,11,8,16,,Arcana|Survival|Deception|Intimidation,Quarterstaff|Dagger|Dagger,,Cha,,United States,US,sleepy_ramanujan
2b622e28103516c726b84c4f87e36097,Half-Elf,Courtier,2018-10-04T20:26:51Z,Warlock 1,Warlock,The Great Old One,1,,10,13,8,14,15,10,13,16,,Arcana|Insight|Deception|Persuasion,"Crossbow, light|Dagger",,Cha,,United States,US,recursing_elion
31f85e5c9d537eeaeb600b9272778309,Mountain Dwarf,Haunted One,2018-10-03T19:58:40Z,Warlock 1,Warlock,The Great Old One,1,,10,11,13,7,15,13,15,13,,Arcana|Investigation|Deception|Intimidation,"Crossbow, light|Dagger",,Cha,,United States,US,tender_aryabhata
dc63364adae732d59cee449e8ca4a49f,Dragonborn,Sage,2018-09-29T13:16:56Z,Warlock 1,Warlock,The Hexblade,1,,8,11,17,10,11,9,11,13,,Arcana|History|Deception|Intimidation,"Crossbow, light|Dagger",,Cha,,United States,US,recursing_sinoussi
ddaa9169250d64bac1518a5310b80c36,Kenku/half elf,Far Traveler,2018-04-16T21:33:57Z,Warlock 1,Warlock,The Undying,1,,5,14,14,16,10,16,15,13,,Acrobatics|Stealth|Arcana|Investigation|Insight|Perception,Noxious Staff|Ascension Crossbow|Dagger,Spare the Dying*0,Cha,,,,vibrant_haslett
d86c5eafab96570ff912f65d35064f87,Dragonborn,Noble,2019-04-10T06:20:50Z,Warlock 1,Warlock,The Archfey,1,,10,11,10,10,14,10,14,16,Lawful good,History|Deception|Intimidation|Persuasion,Dagger|Dagger|Quarterstaff,Eldritch Blast*0|Magic Stone*0|Command*1|Hex*1,Cha,,,,happy_robinson
7be231ed5ab20e21eafcf03ef2eccf48,Kobold,Haunted One,2021-11-20T17:51:33Z,Warlock 1,Warlock,The Fiend,1,,9,11,16,10,13,12,8,16,Lawful Neutral,Arcana|History|Investigation|Intimidation,"Crossbow, light|Dagger|Quarterstaff",,Cha,,United States,US,vibrant_jackson
a72ec3f1375e848efc4f55a416d582bb,Human,Acolyte,2019-04-18T04:49:23Z,Warlock 1,Warlock,The Great Old One,1,Spell Sniper,7,11,10,11,9,11,16,16,,Arcana|Religion|Insight|Deception,"Crossbow, light|Dagger",,Cha,,United States,US,competent_moore
02ea97ad5370e36c53660bc2099e61ac,Dragonborn,Outlander,2019-03-29T20:26:36Z,Warlock 1,Warlock,The Great Old One,1,,8,11,14,11,10,14,10,16,Chaotic Good,Athletics|Survival|Deception|Intimidation,"Crossbow, light|Dagger",,Cha,,United States,US,eager_aryabhata
444c76dc6b7a1d1bd8caca3d326c6dbd,Sea Elf,Entertainer,2019-04-08T13:04:12Z,Warlock 1,Warlock,The Fiend,1,,9,14,10,16,12,12,10,15,,Acrobatics|Perception|Deception|Intimidation|Performance,"Crossbow, light|Dagger|Spear",,Cha,,Italy,IT,quizzical_cori
548e983f91cee8413be5aeee4b8432b4,Tiefling,Mercenary Veteran,2019-04-05T09:14:44Z,Warlock 1,Warlock,The Great Old One,1,,10,11,12,8,14,14,10,17,,Athletics|Deception|Intimidation|Persuasion,"Crossbow, light|Dagger",,Cha,,Canada,CA,clever_blackwell
3a29be5379d6b7d9fdb030dc0f0ba80f,Human,Sage,2019-05-12T21:23:19Z,Warlock 1,Warlock,The Great Old One,1,,9,12,9,13,14,13,10,18,Chaotic Good,Arcana|History|Investigation|Deception,"Crossbow, light|Dagger",Eldritch Blast*0|Mage Hand*0|Dissonant Whisperers*1|Hideous Laughter*1|Hex*1|Armor Of Agathys*1,Cha,,Canada,CA,confident_kalam
d2acba6059e5c549399420d61f52d624,Tiefling,Charlatan,2019-05-25T17:46:47Z,Warlock 1,Warlock,The Great Old One,1,,10,13,11,14,15,14,12,19,Chaotic Neutral,Sleight of Hand|Arcana|Investigation|Deception,"Crossbow, light|Club|Dagger",Thaumaturgy*0|Eldritch Blast*0|Chill Touch*0|Dissonant Whispers*1|Hideous Laughter*1|Rayo de Dolencia*1|Virote Encantado*1,Cha,,Canada,CA,awesome_wu
1608ff673c620c282828f036f1dacb70,Warforged,City Watch,2021-11-15T23:16:43Z,Warlock 1,Warlock,The Hexblade,1,,11,14,11,14,16,12,9,18,,Athletics|Arcana|Investigation|Insight|Deception,Handaxe|Dagger,,Cha,,Canada,CA,festive_pasteur
a4400360ee5924a974e756f293a56ce1,Lineage - Disp,Far Traveler,2019-04-28T20:25:04Z,Warlock 1,Warlock,The Archfey,1,,4,11,10,10,9,12,16,11,,History|Insight|Perception|Intimidation,"Crossbow, light|Dagger",,Cha,,Canada,CA,eloquent_matsumoto
2b00b98a8bbdad5f3acd4eec5ba60415,Shadow Elf,Folk Hero,2019-05-06T18:22:28Z,Warlock 1,Warlock,The Archfey,1,,10,13,10,14,15,14,11,12,,Investigation|Nature|Animal Handling|Perception|Survival,"Crossbow, light|Dagger",,Cha,,United States,US,zen_johnson
76ea9ace5b31a2301a966b7a67238050,Tiefling,Criminal,2018-04-16T21:33:57Z,Warlock 1,Warlock,The Great Old One,1,,9,13,8,14,12,14,12,16,Neutral Evil,Stealth|Arcana|Deception|Intimidation,"Crossbow, light|Dagger|Dagger|Handaxe",,Cha,,,,dreamy_meninsky
94cb621f8ee68bd6ad299905085de26d,Tiefling,Entertainer,2021-11-10T00:08:06Z,Warlock 1,Warlock,The Fiend,1,,9,12,8,12,13,15,10,17,,Acrobatics|Arcana|Deception|Performance,"Crossbow, light|Dagger",,Cha,,,,adoring_leakey
26024ee7db8755a1a0e708db062765fd,Tiefling,Charlatan,2019-02-16T22:40:44Z,Warlock 1,Warlock,The Fiend,1,,10,12,8,12,15,14,8,17,,Sleight of Hand|Arcana|Deception|Intimidation,"Dagger|Crossbow, Light|Javelin",Eldritch Blast*0|Prestidigitation*0|Thaumaturgy*0|Burning Hands*1|Command*1,Cha,,,,trusting_curie
8393116165aecec1c19e2ff34a6102ba,Human,Hermit,2022-02-03T00:40:41Z,Warlock 1,Warlock,The Archfey,1,Eldritch Adept,9,17,9,16,12,16,10,10,,Arcana|History|Investigation|Religion|Medicine,"Crossbow, light|Dagger",,Cha,eldritch invocations/Agonizing Blast,United States,US,thirsty_moser
00104df698f112d637892e3ca532759c,Human,Noble,2019-02-13T02:18:08Z,Warlock 1,Warlock,The Great Old One,1,Observant,9,11,8,10,12,16,12,16,Neutral Good,Arcana|History|Investigation|Perception|Persuasion,"Crossbow, light|Dagger",Eldritch Blast*0|Minor Illusion*0|Hex*1|Charm Person*1,Cha,,,,sleepy_bohr
d82d191c67a5cdc23725a313cef5b1a9,Forest Gnome,Cloistered Scholar,2022-08-06T23:31:43Z,Warlock 1,Warlock,The Archfey,1,,9,13,8,15,13,12,12,15,,Arcana|History|Nature|Intimidation,"Crossbow, light|Dagger",Eldritch Blast*0|Create Bonfire*0|Sleep*1|Unseen Servant*1,Cha,,United States,US,gracious_murdock
acfea5e1da5bcf98ce185394416fec5f,Human,Sailor,2018-04-23T13:36:09Z,Warlock 1,Warlock,The Hexblade,1,Magic Initiate,9,13,8,14,14,10,12,16,,Athletics|Perception|Deception|Intimidation|Persuasion,Dagger,,Cha,,United States,US,sharp_keller
cfa33c149a87bcf0fbe8996934d0e233,Tiefling,Far Traveler,2019-01-31T22:21:36Z,Warlock 1,Warlock,The Archfey,1,,9,13,13,14,12,11,8,17,Neutral Evil,Arcana|Nature|Insight|Perception,"Crossbow, light|Dagger|Dagger",Eldritch Blast*0|Blade Ward*0|Faerie Fire*1|Sleep*1,Cha,,Netherlands,NL,crazy_varahamihira
c146e65dcfbe3556c98e998d5aa27cf7,Tiefling,Charlatan,2018-05-06T22:36:02Z,Warlock 1,Warlock,The Archfey,1,,11,12,8,13,17,12,10,19,,Sleight of Hand|Arcana|Deception|Intimidation,Dagger,,Cha,,,,heuristic_brown
c39e7e53f0593144fc3db5c1dc216e60,Tiefling,Far Traveler,2019-01-29T23:11:14Z,Warlock 1,Warlock,The Archfey,1,,9,13,13,14,12,11,8,17,,Arcana|Nature|Insight|Perception,"Crossbow, light|Dagger|Dagger",Eldritch Blast*0|Blade Ward*0|Faerie Fire*1|Sleep*1,Cha,,Netherlands,NL,clever_goldstine
487be7687e17ce0db0eadf2db2e1f0b0,Yordle,Folk Hero,2019-03-06T19:31:09Z,Warlock 1,Warlock,The Great Old One,1,,10,13,8,15,14,12,10,16,CN,Arcana|Investigation|Animal Handling|Perception|Survival,"Crossbow, light|Dagger","Friend*0|Eldritch Blast*0|Blade Ward*0|Minor Illusion*0|Tasha's Hideous Laughter*1|Hex
*1|Arms of Hadar*1|Dissonant Whispers*1",Cha,,Brazil,BR,awesome_bhaskara
d22d70316d59061f0d50f4757453d598,Kenku,Haunted One,2019-03-08T23:44:16Z,Warlock 1,Warlock,The Great Old One,1,,10,13,12,14,15,9,9,15,,Sleight of Hand|Arcana|History|Investigation|Deception|Intimidation,"Crossbow, light|Dagger",Chill Touch*0|Hideous Laughter*1,Cha,,United States,US,fervent_lehmann
5377482640455a6ecdfad0dc75799709,Finding,Far Traveler,2021-12-27T11:38:32Z,Warlock 1,Warlock,The Great Old One,1,,8,11,10,10,11,15,17,11,,Insight|Perception,Dart|Dagger|Dagger,,Cha,,Canada,CA,confident_curran
16802ce4b10ba82a3a79853342f1192d,Human,Acolyte,2019-03-23T03:04:49Z,Warlock 1,Warlock,The Archfey,1,,11,12,10,15,16,12,14,17,,History|Nature|Religion|Insight,Dagger,,Cha,,United States,US,wonderful_haibt
517855bf9cd16aefeae0f6c5b3fddcef,Tabaxi,Haunted One,2019-03-17T21:23:47Z,Warlock 1,Warlock,The Hexblade,1,,8,11,6,10,10,14,13,16,Chaotic Neutral,Stealth|Arcana|Investigation|Perception|Deception|Intimidation,Spear|Dagger|Whip,Eldritch Blast*0|Prestidigitation*0|Shield*1|Charm Person*1,Cha,,,,admiring_wright
da1516420c5d71cf1172eaf208c4b329,Lineage - Levi,Criminal,2019-03-15T03:43:38Z,Warlock 1,Warlock,The Hexblade,1,,12,14,11,14,18,13,7,19,,Stealth|Investigation|Deception|Intimidation,"Handaxe|Dagger|Crossbow, Light",Ray Of Frost*0|Eldritch Blast*0|Mage Hand*0|Arms Of Hadar*1|Shield*1,Cha,,United States,US,loving_lovelace
8436623c0e43f807af2a59f1601cec0b,Scourge Aasimar,Urchin,2019-03-14T09:59:45Z,Warlock 1,Warlock,The Great Old One,1,,10,12,14,14,14,8,9,16,,Sleight of Hand|Stealth|Investigation|Deception,"Mace|Crossbow, Light|Dagger",,Cha,,United States,US,affectionate_fermi
e998a062a1876f3fa03c2f67774e52a0,Firbolg,Acolyte,2021-12-22T16:36:14Z,Warlock 1,Warlock,The Celestial,1,,8,13,10,14,10,10,16,17,N.G,Arcana|History|Religion|Insight,Quarterstaff|Dagger,Light*0|Sacred Flame*0,Cha,,Canada,CA,frosty_proskuriakova
c9be9ba84a309cfb589c433e3ce3cbdf,Dragonborn,Noble,2019-02-21T12:04:52Z,Warlock 1,Warlock,The Archfey,1,,9,13,12,15,13,13,14,16,,Arcana|History|Investigation|Persuasion,"Crossbow, light|Dagger",,Cha,,United Kingdom,GB,sharp_hawking
69596add5e96407a21fcc9425a71def1,Forest Gnome,Sage,2019-02-26T03:19:50Z,Warlock 1,Warlock,The Great Old One,1,,8,12,11,12,12,13,11,14,,Arcana|History|Deception|Intimidation,Dagger|Light hammer,Eldritch Blast*0|Blade Ward*0|Witch Bolt*1|Armor of Agathys*1,Cha,,,,friendly_einstein
ddd24c8ac52c4394a364f90535beb0bf,Half-Elf,Urchin,2018-04-16T21:33:57Z,Warlock 2,Warlock,The Celestial,2,,13,16,8,16,10,10,14,17,Chaotic Good,Sleight of Hand|Stealth|Arcana|Insight|Perception|Deception,Quarterstaff|Light hammer|Dagger|Shillelagh,Light*0|Sacred Flame*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Cure Wounds*1|Hellish Rebuke*1,Cha,eldritch invocations/Armor of Shadows*Agonizing Blast,,,angry_wiles
89eedb568cdb701920f402064fa2ca7a,Tiefling Levistus,Far Traveler,2020-05-26T20:46:57Z,Warlock 2,Warlock,The Fiend,2,,19,13,8,12,16,12,16,18,,Arcana|Insight|Perception|Intimidation,Dagger,Ray of Frost*0|Eldritch Blast*0|Frostbite*0|Chilling Hands*1|Hex*1,Cha,eldritch invocations/Repelling Blast*Agonizing Blast,,,modest_gauss
5d378039efe60380da6e2e5b63110c6f,Variant,Noble,2020-09-01T02:44:02Z,Warlock 2,Warlock,The Fiend,2,,17,14,11,16,14,16,9,20,Lawful Good,Arcana|History|Deception|Persuasion,Dagger|Dagger|Dagger,Ray Of Frost*0|Eldritch Blast*0|Friends*0|Armor Of Agathys*1|Hex*1|Command*1,Cha,eldritch invocations/Fiendish Vigor*Devil's Sight,,,festive_vaughan
00504c6eb0f414484b1fa592e8440b19,Eladrin ToF,Acolyte,2020-08-23T21:30:50Z,Warlock 2,Warlock,The Archfey,2,,16,13,8,15,14,10,8,19,,Nature|Religion|Insight|Perception|Intimidation,Shortbow|Quarterstaff|Dagger|Eldritch Blast|Hex|Arms Of Hadar,Eldritch Blast*0|Prestidigitation*0|Hex*1|Cause Fear*1|Arms Of Hadar*1|Faerie Fire*1,Cha,eldritch invocations/Devil's Sight*Beast Speech,Canada,CA,sharp_cray
a5cd1fa923d8ff2912ee5377276f45cb,Tiefling,Charlatan,2020-07-04T19:01:38Z,Warlock 2,Warlock,The Celestial,2,,15,12,11,13,12,12,13,19,Chaotic Good,Sleight of Hand|History|Deception|Intimidation,"Crossbow, light|Dagger",Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Healing Light*0|Unseen Servant*1|Comprehend Languages *1|Cure Wounds*1|Guiding Bolt*1,Cha,eldritch invocations/Lance of Lethargy*Agonizing Blast,United States,US,zealous_tu
5aeb106318e578ea78577fe03291d97a,Tiefling,Sage,2019-07-03T05:55:04Z,Warlock 2,Warlock,The Great Old One,2,,15,12,11,12,12,14,12,17,Chaotic Neutral,Arcana|History|Religion|Deception,Sickle|Dagger|Dagger,Eldritch Blast (agonizing)*0|Chill Touch*0|Thaumaturgy*0|Dissonant Whispers*1|Armor of Agathys*1|Hex*1,Cha,eldritch invocations/Devil's Sight*Agonizing Blast,Canada,CA,quizzical_black
5a14e6113c52a2b5b7656d62d130aba0,Minotaur,Outlander,2019-05-31T15:29:31Z,Warlock 2,Warlock,The Hexblade,2,,22,17,12,12,16,8,13,16,,Athletics|Investigation|Survival|Deception|Persuasion,Greatclub|Mace|Dagger|Piece Maker,Eldrich Blast *0|Toll The Dead*0|Hellish Rebuke*1|Unseen Servant*1|Armor Of Agathys*1,Cha,eldritch invocations/Eyes of the Rune Keeper*Agonizing Blast,United States,US,gallant_pare
f8d977db8b9b1ad7e7d492440e176475,Rock Gnome,Criminal,2019-03-13T19:18:02Z,Warlock 2,Warlock,The Great Old One,2,,17,12,8,10,14,14,14,15,,Stealth|Arcana|History|Deception,"Crossbow, light|Dagger|Eldritch Blast",Eldritch Blast*0|Mage Hand*0|Armor Of Agathys*1|Dissonant Whispers*1|Hex*1,Cha,eldritch invocations/Eldritch Sight*Agonizing Blast,United States,US,epic_booth
a233f5e89b9de0c26e9198ab477f5448,Tabaxi,Acolyte,2019-08-17T17:42:07Z,Warlock 2,Warlock,The Great Old One,2,,15,13,8,14,12,10,6,14,,Stealth|Arcana|Religion|Insight|Perception|Deception,"Crossbow, light|Dagger",,Cha,eldritch invocations/Mask of Many Faces*Agonizing Blast,United States,US,dreamy_burnell
b694e9843a4d1ee114543b8ef8f73676,Dragonborn,Mercenary Veteran,2019-08-10T21:12:11Z,Warlock 2,Warlock,The Fiend,2,,15,12,16,12,13,10,8,16,,Athletics|Religion|Intimidation|Persuasion,"Crossbow, light|Dagger|Flail",,Cha,eldritch invocations/Mask of Many Faces*Armor of Shadows,,,mystifying_johnson
c4a375e7c18c14b8e707cd93a5502757,Human,Urchin,2019-04-10T15:42:58Z,Warlock 2,Warlock,The Fiend,2,Tough,21,14,8,16,14,10,12,14,LE,Sleight of Hand|Stealth|Arcana|Investigation|Deception,"Crossbow, light|Dagger",Eldritch Blast*0|Prestidigitation*0|Command*1|Hellish Rebuke*1|Burning Hands*1,Cha,eldritch invocations/Devil's Sight*Agonizing Blast,United States,US,loving_germain
437c6676df3cfce0e206bc089981b565,Lightfoot Halfling,Charlatan,2019-07-20T23:45:21Z,Warlock 2,Warlock,The Fiend,2,,20,12,9,15,15,9,14,17,Chaotic Evil,Sleight of Hand|Investigation|Deception|Intimidation,Dagger,Minor Illusion*0|Mage Hand*0,Cha,eldritch invocations/Armor of Shadows*Agonizing Blast,United States,US,determined_margulis
88fab1846a51ffe50779cf4046147972,Mountain Dwarf,Charlatan,2020-04-04T03:12:51Z,Warlock 2,Warlock,The Great Old One,2,,23,11,15,10,16,11,9,15,,Sleight of Hand|Arcana|Investigation|Deception,Light hammer|Dagger,Eldrich Blast*0|Prestidigitation*0|Charm Person*1|Witch Bolt*1,Cha,eldritch invocations/Armor of Shadows*Agonizing Blast,United States,US,zen_buck
dab2f5d75d0e34fa7837153132de7c61,Variant Human,Urban Bounty Hunter,2020-03-26T15:36:37Z,Warlock 2,Warlock,The Hexblade,2,War Caster,22,17,10,14,16,14,11,18,chaotic neutral,Stealth|Arcana|Investigation|Perception|Deception,Longsword,Eldritch Blast*0|Mage Hand*0|Minor Illusion*0|Hex *1|Shield*1|Arms Of Hadar*1,Cha,eldritch invocations/Mask of Many Faces*Devil's Sight,,,stupefied_cray
5473eb3662f4ffde91ad6d647108acbf,Half-Elf,Noble,2020-04-12T19:02:30Z,Warlock 2,Warlock,The Fiend,2,,15,11,7,9,12,9,9,14,,Arcana|History|Investigation|Perception|Deception|Persuasion,"Crossbow, light|Dagger",Eldritch Blast*0|Toll the Dead*0|Hex*1|Witch Bolt*1|Armor of Agathys*1,Cha,eldritch invocations/Fiendish Vigor*Agonizing Blast,United States,US,eloquent_almeida
2814a83c481b5b0367dca302be9362a6,Lineage - Disp,Acolyte,2020-04-24T03:21:08Z,Warlock 2,Warlock,The Hexblade,2,,14,13,8,15,15,13,10,17,CN,Arcana|Religion|Insight|Deception,"Crossbow, light|Dagger|Dagger",Green Flame Blade*0|Eldritch Blast*0|Hex*1|Armor of Agathys*1|Protection from Good and Evil*1,Cha,eldritch invocations/Eldritch Spear*Agonizing Blast,Canada,CA,dazzling_einstein
09f65fce1de438624f9b4c8680b428c5,Lineage - Baal,Haunted One,2018-11-23T12:40:57Z,Warlock 2,Warlock,The Hexblade,2,,17,13,9,14,14,11,13,16,Chaotic Good,Arcana|Investigation|Deception|Intimidation,"Crossbow, light|Dagger",Eldritch Blast*0|Minor Illusion*0|Thaumaturgy *0|Disguise Self (Unlimited)*1|Shield*1|Wrathful Smite*1|Hex*1|Armor Of Agathys *1|Expeditious Retreat*1,Cha,eldritch invocations/Mask of Many Faces*Agonizing Blast,United States,US,objective_ardinghelli
9dab6aabb974efaeab74c6afb9f4e486,Serpentblood,Guild Artisan,2018-10-31T02:32:21Z,Warlock 2,Warlock,The Undying,2,,15,12,8,12,13,15,10,17,,Investigation|Insight|Intimidation|Persuasion,"Crossbow, light|Dagger",Spare the Dying*0|Mage Hand*0|Shocking Grasp*0|Arms Of Hadar*1|Witch Bolt*1|Ray Of Sickness*1,Cha,eldritch invocations/Gaze of Two Minds*Armor of Shadows,United States,US,modest_mclaren
4c4b271d599f76e7f0af3fff3a94c0b0,Lineage - Levi,Charlatan,2020-02-22T23:40:43Z,Warlock 2,Warlock,The Hexblade,2,,19,13,14,14,16,12,13,18,,Sleight of Hand|Investigation|Deception|Intimidation,"Crossbow, light|Dagger",,Cha,eldritch invocations/Beast Speech*Agonizing Blast,Brazil,BR,loving_mclean
cf914bda4c612e625ee1e9f7afbe4927,Lineage - Glas,Far Traveler,2018-11-03T14:53:13Z,Warlock 2,Warlock,The Fiend,2,,17,13,8,14,14,12,12,16,,Arcana|Investigation|Insight|Perception,"Crossbow, light|Dagger",Minor Illusion*0|Magic Stone*0|Toll the Dead*0|Burning Hands*1|Command*1|Comprehend Languages*1,Cha,eldritch invocations/Fiendish Vigor*Armor of Shadows,,,cool_burnell
a17f3f0f8ca0f4a1ec605fc884f298c0,Variant,Far Traveler,2020-02-15T17:11:30Z,Warlock 2,Warlock,The Celestial,2,,14,11,10,11,12,10,12,17,,Investigation|Insight|Perception|Intimidation,"Crossbow, light|Dagger|Handaxe",Light*0|Sacred Flame*0,Cha,eldritch invocations/Eldritch Spear*Eldritch Sight,United States,US,boring_mirzakhani
0566c97d4a5dfdc2a46cc4e16972dafe,Triton,Custom,2018-11-06T20:32:33Z,Warlock 2,Warlock,The Celestial,2,,20,14,12,14,14,12,16,16,,Investigation|Medicine|Perception|Deception,"Crossbow, light|Dagger|Greatclub|Eldritch Blast|Guiding Bolt",Light*0|Sacred Flame*0|Eldritch Blast*0|Create Bonfire*0|Healing Elixir*1|Detect Magic*1|Cure Wounds*1|Guiding Bolt*1,Cha,eldritch invocations/Eldritch Sight*Devil's Sight,,,determined_roentgen
4b6ee78ebcde3eb7b5d35c7927200cae,Forest Gnome,Hermit,2021-08-26T18:04:39Z,Warlock 2,Warlock,The Fiend,2,,10,11,8,10,14,14,13,16,evil,Religion|Animal Handling|Deception|Intimidation,Quarterstaff|Handaxe|Dagger,Infestation*0|Prestidigitation*0|Burning Hands*1|Cause Fear*1|Hex*1,Cha,eldritch invocations/Beast Speech*Gaze of Two Minds,Canada,CA,sleepy_hawking
9e9ec880ab06b3185a52760cd3fec6f9,Kobold,Courtier,2021-07-24T02:37:14Z,Warlock 2,Warlock,The Great Old One,2,,13,12,11,14,10,8,14,15,,Arcana|Insight|Deception|Persuasion,Light Hammer|Sickle|Dagger,,Cha,eldritch invocations/Agonizing Blast,Canada,CA,musing_chebyshev
8c77e577de13e88ed3ee88c0854fb185,Variant,Charlatan,2021-07-30T22:38:11Z,Warlock 2,Warlock,The Celestial,2,,18,16,8,14,12,10,16,16,,Stealth|Insight|Medicine|Deception|Persuasion,2 Dagger|Shortsword|Eldrich Blast|Sacred Flame (DC 13 Dex),Light*0|Sacred Flame*0|Eldrich Blast*0|Prestadigatation*0|Thamaturgy*0|Cure Wounds*1|Guilding Bolts*1|Armor Of Agathys*1|Hex*1,Cha,eldritch invocations/Repelling Blast*Agonizing Blast,,,dazzling_edison
6050127cae394cd9396464fd5df96206,Fallen Aasimar,Charlatan,2022-08-01T18:24:23Z,Warlock 2,Warlock,The Fiend,2,,17,13,10,14,15,15,10,19,,Sleight of Hand|Investigation|Deception|Intimidation,"Dagger|Crossbow, Light",Eldritch Blast*0|Create Bonfire*0|Burning Hands*1|Command*1|Hellish Rebuke*1|Witch Bolt*1,Cha,eldritch invocations/Mask of Many Faces*Eyes of the Rune Keeper,Canada,CA,quirky_gauss
09490d284b043ff36627b415e40f80e1,Minotaur,Guild Member - Mayhem,2022-04-26T19:59:23Z,Warlock 3,Warlock,The Fiend,3,,30,11,19,7,18,10,10,18,,Acrobatics|Arcana|Religion|Intimidation|Performance,"Crossbow, light|Dagger",,Cha,pact boon/Pact of the Blade|eldritch invocations/Agonizing Blast*Armor of Shadows,Canada,CA,cranky_neumann
0124f07644d25d1abba0e1ce7cd64397,Human Tiefling (Glasya),Inheritor,2019-11-07T13:21:08Z,Warlock 3,Warlock,The Fiend,3,,24,13,12,14,14,12,8,16,,Sleight of Hand|Arcana|Investigation|Survival|Deception|Persuasion,"Crossbow, light|Dagger|Eldritch Blast",Eldritch Blast*0|Minor Illusion*0|Mage Hand*0|Hex*1|Charm Person*1|Disguise Self 1/Day*1|Blindness/Deathness*2|Misty Step*2,Cha,pact boon/Pact of the Tome|eldritch invocations/Misty Visions*Beguiling Influence,United Kingdom,GB,agitated_dewdney
a1c80130d57f9b9a14761ca708e0d9af,Tabaxi,Soldier,2021-06-17T06:02:57Z,Warlock 3,Warlock,The Hexblade,3,,24,12,14,13,15,11,14,18,,Athletics|Stealth|Arcana|Nature|Perception|Intimidation,Mace|Dagger|Dagger,,Cha,pact boon/Pact of the Blade|eldritch invocations/Agonizing Blast*Eldritch Mind,Canada,CA,tender_black
3895b59fd6597c24c7b587429c82c931,Human,Sage,2019-09-15T05:56:07Z,Warlock 3,Warlock,The Hexblade,3,Great Weapon Master,24,17,8,14,14,10,12,16,,Arcana|History|Perception|Deception|Intimidation,"Crossbow, light|Quarterstaff|Dagger|Greatsword",Eldrith Blast*0|Booming Blade*0|Armor Of Agathys*1|Shield*1|Wrathful Smite*1|Darkness*2|Hold Person*2|Misty Step*2|Blur*2|Branding Smite*2,Cha,pact boon/Pact of the Blade|eldritch invocations/Devil's Sight*Improved Pact Weapon,Canada,CA,stoic_lamport
