hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,alias
d4d7df3e07f95c863a8a6ffb79c6eeea,Human,Criminal,2018-05-06T11:48:03Z,Rogue 1,Rogue,,1,,9,14,15,17,13,13,14,19,Neutral Evil,Acrobatics|Stealth|Insight|Deception|Intimidation|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Intimidation*Insight,,,nostalgic_ardinghelli
fdcaa35a72f508d0056ac507f2ba6500,High Elf,Criminal,2022-01-16T18:17:17Z,Rogue 1,Rogue,,1,,8,14,10,17,10,13,13,13,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,,,distracted_proskuriakova
f34355f4b2966a0590085d9b747ec511,Half-Elf,Criminal,2019-01-22T04:12:12Z,Rogue 1,Rogue,,1,,8,13,8,16,10,14,14,14,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Perception,Canada,CA,reverent_antonelli
e5f62c74157b8e469db917a289541792,Human,Urchin,2019-01-26T17:30:51Z,Rogue 1,Rogue,,1,,10,14,8,19,14,9,8,18,,Sleight of Hand|Stealth|Perception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Persuasion,,,agitated_cray
11dec8a645e2b52c7c1415b6e757e9ac,Scourge Aasimar,Criminal,2019-01-25T22:58:42Z,Rogue 1,Rogue,,1,,10,13,12,15,14,12,12,16,,Athletics|Sleight of Hand|Stealth|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Deception,,,serene_chaplygin
9333d58ebbfcc852a4640a9e38e1196c,Tiefling,Criminal,2019-01-24T05:35:26Z,Rogue 1,Rogue,,1,,9,12,9,15,12,8,11,15,,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand,Canada,CA,confident_shirley
c5bc2649ef38de8b5f776b6a38e68164,Human,Criminal,2019-01-26T18:39:32Z,Rogue 1,Rogue,,1,,8,14,11,16,10,14,10,16,CG,Sleight of Hand|Stealth|Investigation|Insight|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Insight,,,blissful_sanderson
4cdde2ab2875f1e247d708607bd22535,Hill Dwarf,Custom,2022-02-06T22:23:45Z,Rogue 1,Rogue,,1,,10,14,10,16,12,15,14,12,,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Stealth*Sleight of Hand,United States,US,ecstatic_gauss
5df1a46ee394849b74483b15fd0e4ea3,Wood Elf,Urchin,2022-02-06T22:41:26Z,Rogue 1,Rogue,,1,,11,15,12,19,16,13,19,13,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Perception,United States,US,sweet_noether
8c661e495fbaafcc2ae07853cd7955f9,High Elf,Criminal,2019-01-30T22:23:50Z,Rogue 1,Rogue,,1,,11,15,12,18,16,14,10,16,Lawful Neutral ,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Longbow|Rapier|Dagger|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,ecstatic_shaw
7d655cfe3b3448db650a06a41f4087bb,Human,Criminal,2018-04-27T22:53:05Z,Rogue 1,Rogue,,1,Dungeon Delver,9,15,17,18,13,10,8,10,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Athletics,Canada,CA,flamboyant_knuth
cbe02f0e217ccd4dd36b486be3f7590f,Tabaxi,Criminal,2019-01-29T19:43:56Z,Rogue 1,Rogue,,1,,10,14,10,19,14,13,8,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,,,brave_cocks
e67663e5d8ac187d99de513e230cdfd1,Goblin,Outlander,2022-01-01T00:09:41Z,Rogue 1,Rogue,,1,,10,14,12,17,14,8,8,15,Chaotic Neutral,Athletics|Acrobatics|Stealth|Survival|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Persuasion,United States,US,hungry_raman
01adb1c27a17fe8cf55a39046ff2f719,Half-Elf(Drow),Haunted One,2019-01-28T08:21:59Z,Rogue 1,Rogue,,1,,10,16,10,19,14,14,16,16,NE,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Survival|Deception|Persuasion,"Rapier|Shortbow|Dagger|Crossbow, Hand",,Int,expertise/Thieves' Tools*Stealth,Canada,CA,romantic_mestorf
56c301047f35eabb94088aea9907d301,Forest Gnome,Charlatan,2019-02-18T21:24:27Z,Rogue 1,Rogue,,1,,11,15,11,18,16,11,9,13,Chaotic Good,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,,,reverent_ptolemy
93469b94128ef24eb7a92b5f54a9d431,Lightfoot Halfling,Criminal,2019-01-29T19:06:57Z,Rogue 1,Rogue,,1,,9,14,10,19,13,14,12,10,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Acrobatics,,,gracious_shannon
34984f77ca6fa74e724ac630c8e6d1f7,Lightfoot Halfling,Urchin,2019-03-11T23:49:45Z,Rogue 1,Rogue,,1,,11,15,12,19,17,15,11,12,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Sleight of Hand,United States,US,flamboyant_buck
7dd17e031ecf5dd0b6dee7df24f33707,Human,Far Traveler,2019-03-13T14:00:51Z,Rogue 1,Rogue,,1,,9,15,12,19,13,17,15,18,LE / CG,Sleight of Hand|Stealth|Insight|Perception|Deception|Performance|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Persuasion,United States,US,charming_kapitsa
7ca70cbdb40185860c1466a8d190b5db,Tiefling,Criminal,2018-04-24T04:54:54Z,Rogue 1,Rogue,,1,,8,14,8,16,10,16,12,13,chaotic neutral,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Deception|tiefling variants menu/Infernal Legacy,Canada,CA,loving_ellis
26fe92817733581d68ab5c443f99b66e,Human,Charlatan,2019-03-13T19:32:07Z,Rogue 1,Rogue,,1,,9,13,14,17,12,15,10,15,,Sleight of Hand|Stealth|Insight|Deception|Intimidation|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,thirsty_mclaren
deaa115badb8d93b45e4c0add6b50e56,Dark Elf,Urchin,2018-04-20T01:07:15Z,Rogue 1,Rogue,,1,,8,14,13,17,12,14,10,16,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Acrobatics,Peru,PE,nifty_engelbart
d9282c4e2b1ecd69058b026b6f5970bd,High Elf,Noble,2018-04-21T01:50:14Z,Rogue 1,Rogue,,1,,8,13,8,17,10,15,12,13,Lawful Good ,Acrobatics|Sleight of Hand|Stealth|History|Investigation|Perception|Persuasion,"Rapier|Shortbow|Dagger|Crossbow, heavy",Mage Hand*0,Int,expertise/Persuasion*Perception,United States,US,gifted_hodgkin
249689c04ca2a620e615b8c23788c165,Forest Gnome,Guild Artisan,2019-03-20T17:59:20Z,Rogue 1,Rogue,,1,,9,14,12,16,13,16,10,8,,Athletics|Stealth|Investigation|Insight|Perception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Perception,,,cool_shtern
96b11277ed643197f0279892319e5602,Lightfoot Halfling,Criminal,2019-02-21T11:03:52Z,Rogue 1,Rogue,,1,,9,15,9,19,13,14,15,14,,Athletics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Perception,United Kingdom,GB,musing_mahavira
a1b07b1000245aea0bc714834fd5889e,Tabaxi,Urban Bounty Hunter,2019-02-26T02:10:36Z,Rogue 1,Rogue,,1,,10,14,8,17,14,10,12,14,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation|Persuasion,"Rapier|Dagger|Crossbow, light",,Int,expertise/Thieves' Tools*Sleight of Hand,United States,US,fervent_goldberg
638cf491338100762a5bc7a95c0f764c,Custom,Charlatan,2022-01-07T08:17:13Z,Rogue 1,Rogue,,1,Actor,7,13,8,14,8,16,10,18,,Sleight of Hand|Arcana|Insight|Deception|Intimidation|Performance|Persuasion,Dagger|Sickle|Dart,,Int,custom lineage variable trait/Skill|expertise/Persuasion*Performance,Canada,CA,friendly_bell
70f83debd69d50e1d766ef0476c7d8fd,Variant,Urchin,2020-06-05T10:42:13Z,Rogue 2,Rogue,,2,,17,14,10,16,14,17,10,16,,Sleight of Hand|Stealth|Investigation|Insight|Deception|Persuasion,"Shortsword|Dagger|Crossbow, light",Mage Hand*0,Int,expertise/Stealth*Investigation,Poland,PL,competent_sammet
80c3d5aad12ec0dbcb65e95bdee17e99,Human,Criminal,2020-06-16T13:52:45Z,Rogue 2,Rogue,,2,,17,14,10,16,14,14,11,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Rapier|Shortbow|Dagger,Dancing Lights*0|Minor Illusion*0,Int,expertise/Thieves' Tools*Stealth,United Kingdom,GB,optimistic_darwin
d4520655a08f72cc24df958b127cf471,Deep Gnome,Faction Agent,2018-04-09T06:54:30Z,Rogue 2,Rogue,,2,,11,10,5,10,10,10,12,8,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Investigation,,,elated_germain
55204486506df8b660c541ac70de41a2,Wood Elf,Hermit,2018-04-19T02:58:49Z,Rogue 2,Rogue,,2,,18,14,10,16,13,12,14,12,,Athletics|Acrobatics|Sleight of Hand|Investigation|Religion|Medicine|Perception,Rapier|Shortbow|Dagger of Warning,,Int,expertise/Sleight of Hand*Investigation,Brazil,BR,serene_goldstine
694913d092c7a78f44359544d975b819,Human,Criminal,2018-07-15T14:01:36Z,Rogue 2,Rogue,,2,Skulker,19,16,14,16,16,13,11,13,,Acrobatics|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,naughty_ganguly
922eb3681bf2a682b6ee90f224b9f4f9,High Elf,Criminal,2018-06-29T23:21:07Z,Rogue 2,Rogue,,2,,15,15,8,17,12,15,13,10,,Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,Mage Hand*0,Int,expertise/Stealth*Acrobatics,,,infallible_yalow
8818a92e538c92d16bb2b10672e254d7,Goblin,Custom,2018-04-18T23:04:03Z,Rogue 2,Rogue,,2,,10,14,12,17,10,14,10,10,,Sleight of Hand|Stealth|Insight|Medicine|Deception|Performance,Dagger,,Int,expertise/Sleight of Hand*Deception,,,quizzical_mahavira
55a73915a48f8d6423abe4963f9a5a7c,Human,Criminal,2020-09-16T11:56:01Z,Rogue 2,Rogue,,2,Defensive Duelist,20,16,13,18,16,11,16,9,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,Canada,CA,clever_germain
0cd95c1ca1d43d8c57aaf5a159bcfb4c,Tiefling,Urban Bounty Hunter,2018-05-05T23:15:50Z,Rogue 2,Rogue,,2,,5,14,8,17,9,16,11,13,Chaotic Neutral,Acrobatics|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortsword|Dagger,,Int,tiefling variants menu/Infernal Legacy|expertise/Stealth*Insight,,,adoring_pascal
f4d23a612caa0addbd471dc720fe7313,Lightfoot Halfling,Criminal,2020-10-04T18:41:46Z,Rogue 2,Rogue,,2,,15,14,8,16,12,13,10,16,,Acrobatics|Sleight of Hand|Stealth|Investigation|Deception|Persuasion,Short Sword|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,United Kingdom,GB,blissful_burnell
fddbd2f67f323282a3a4ccac0c763e87,Tabaxi,Smuggler,2020-07-13T07:10:56Z,Rogue 2,Rogue,,2,,18,14,15,16,13,10,8,13,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortsword|Dagger,,Int,expertise/Stealth*Deception,Canada,CA,agitated_ritchie
a70370e45631effbc9cd5949d06f2f0b,Human,Noble,2020-07-05T14:50:39Z,Rogue 2,Rogue,,2,,17,14,9,16,14,14,12,14,,Sleight of Hand|History|Investigation|Insight|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Persuasion*Insight,Italy,IT,heuristic_diffie
23eb8806818d3f4db519e5c87321177d,Wood Elf,Criminal,2020-10-10T02:35:12Z,Rogue 2,Rogue,,2,,19,15,11,18,14,7,13,13,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Persuasion,United States,US,determined_volhard
b0ad27c0da0e16438df8ed9c2f507d09,Human,Criminal,2020-07-05T00:01:59Z,Rogue 2,Rogue,,2,,20,14,15,16,14,11,9,13,,Athletics|Acrobatics|Sleight of Hand|Stealth|Insight|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth,United States,US,vibrant_benz
e430476d6c4b5e07bc87db2bebf6b779,Shadow Elf,Folk Hero,2019-02-01T05:06:57Z,Rogue 2,Rogue,,2,,15,13,13,14,12,12,10,15,,Sleight of Hand|Stealth|Animal Handling|Insight|Perception|Survival|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Survival,Australia,AU,determined_williamson
d7892adc0eba0ef23c8ec9d7fb1f502d,Tiefling,Criminal,2019-02-01T07:29:44Z,Rogue 2,Rogue,,2,,19,15,10,18,14,14,13,11,,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,"Rapier|Dagger|Crossbow, light",Thaumaturgy*0,Int,tiefling variants menu/Hellfire|expertise/Stealth*Perception,Indonesia,ID,unruffled_lamarr
b7b1de53a5000c7e63983d01222ee310,Human,Soldier,2019-10-01T16:03:15Z,Rogue 2,Rogue,,2,,19,13,12,16,16,11,12,10,,Athletics|Stealth|Insight|Perception|Deception|Intimidation,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Perception,United States,US,eloquent_swanson
732e6a84ed274081230cd7c277a00a90,Hill Dwarf,Criminal,2019-09-30T18:24:37Z,Rogue 2,Rogue,,2,,24,13,12,14,16,10,14,10,,Athletics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,Brazil,BR,clever_keller
07ba04a6d24181d63bba6e8de5b148fc,Human,Criminal,2019-11-06T17:18:28Z,Rogue 2,Rogue,,2,,19,14,10,16,16,10,12,13,,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,Shortsword|Shortsword|Dagger,,Int,expertise/Thieves' Tools*Stealth,United States,US,xenodochial_galois
3caec1298283066299b8c23feddf3b43,Forest Gnome,Folk Hero,2019-05-22T14:18:00Z,Rogue 2,Rogue,,2,,18,14,6,17,12,14,15,17,,Sleight of Hand|Stealth|Investigation|Animal Handling|Perception|Survival,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Sleight of Hand,United Kingdom,GB,frosty_rubin
c49b019ec109d9e9604f85b022a5830f,Centaur,Criminal,2019-01-09T07:14:43Z,Rogue 2,Rogue,,2,,18,13,12,15,12,10,10,15,LE,Stealth|Investigation|Animal Handling|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Persuasion*Deception,United States,US,confident_chebyshev
44ec3b3519e39f71a5956de3352819f2,Human,Guild Member - Spycraft,2019-11-28T04:27:29Z,Rogue 2,Rogue,,2,,20,12,10,15,11,10,11,10,,Acrobatics|Sleight of Hand|Stealth|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand,United States,US,focused_wu
5f9994b5ae470f23c5eb64752c65b6d6,Wood Elf,Criminal,2019-11-22T13:36:29Z,Rogue 2,Rogue,,2,,15,14,8,16,12,13,12,12,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Perception*Deception,Costa Rica,CR,zen_yalow
22837f365ec197ad77441c9a7f0f5c86,Human,Criminal,2019-07-02T03:58:56Z,Rogue 2,Rogue,,2,Crossbow Expert,17,14,10,16,12,16,10,13,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,"Shortsword|Dagger|Crossbow, hand|Crossbow, light|Blackjack",,Int,expertise/Thieves' Tools*Stealth,Canada,CA,heuristic_vaughan
b65bb27a7461992dbc301f5a2370e710,Human,Urchin,2019-06-02T21:51:35Z,Rogue 2,Rogue,,2,Observant,15,14,8,16,12,10,16,13,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Thieves' Tools*Stealth,Canada,CA,eager_khayyam
bcf6a9d13bac003b76d41b6a7e15f840,Hill Dwarf,Charlatan,2019-08-31T17:53:46Z,Rogue 2,Rogue,,2,,23,14,14,17,15,14,15,15,Lawful Good,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Deception,Canada,CA,tender_dubinsky
28558de521d2e6497513ecc4401a068e,Kobold,Criminal,2019-08-11T22:38:06Z,Rogue 2,Rogue,,2,,17,14,6,17,14,10,13,12,chaotic neutral,Athletics|Sleight of Hand|Stealth|Insight|Perception|Deception,Rapier|Pow Pow Gun|Dagger,,Int,expertise/Stealth*Sleight of Hand,,,kind_grothendieck
d843a3ebda539d1624aaf1cfff8ae290,High Elf,Folk Hero,2019-04-08T19:01:37Z,Rogue 2,Rogue,,2,,12,13,15,15,10,18,12,15,,Athletics|Acrobatics|Sleight of Hand|Animal Handling|Perception|Survival|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Deception*Acrobatics,United States,US,hardcore_swartz
372f852f563c97bfc3449c06c894d566,Animal Hybrid,Hermit,2020-04-08T13:54:14Z,Rogue 2,Rogue,,2,,15,14,9,16,12,14,12,12,,Acrobatics|Sleight of Hand|Stealth|Investigation|Religion|Medicine,Shortsword|Shortbow|Dagger,,Int,animal enhancement/Underwater Adaptation|expertise/Stealth*Investigation,United Kingdom,GB,thirsty_bartik
bb24b16a32cf0d77e0fb43aea17bef73,Eladrin DMG,Criminal,2020-04-04T08:26:53Z,Rogue 2,Rogue,,2,,15,14,8,17,12,12,14,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,Turkey,TR,vigorous_booth
aea034ef897f36edf7a34d44ac373fc8,Wood Elf,Criminal,2020-04-03T22:07:54Z,Rogue 2,Rogue,,2,,17,13,8,17,14,10,16,8,Neutral Evil,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Perception,Canada,CA,xenodochial_solomon
1dc08f9e4350dc3e758b73a419029f20,Deep Gnome,Haunted One,2018-04-06T23:48:15Z,Rogue 2,Rogue,,2,,17,13,9,16,15,14,10,10,,Investigation|Religion|Deception|Intimidation,Rapier|Shortbow|Dagger,,Int,expertise/Religion*Intimidation,,,admiring_payne
92c2dae4f5bbe858ce53e6f59d39d3c0,Kenku,Mercenary Veteran,2020-03-24T14:15:20Z,Rogue 2,Rogue,,2,,17,14,9,16,14,14,10,12,chaotic good,Athletics|Stealth|Insight|Perception|Deception|Persuasion,Service Revolver|Taser|Night Stick|Beak (Bns Actn),,Int,expertise/Stealth*Perception,,,nostalgic_villani
441c202e1e61adccd79dea439eeb99e5,Lightfoot Halfling,Urban Bounty Hunter,2018-07-22T16:32:34Z,Rogue 2,Rogue,,2,,19,16,11,20,16,17,17,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Investigation,Canada,CA,nifty_kapitsa
f9a2e92094250d646386198467ff7546,Wood Elf,Criminal,2020-04-18T03:50:20Z,Rogue 2,Rogue,,2,,20,15,12,19,14,11,18,10,,Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Shortbow|Dagger|Scimitar,,Int,expertise/Stealth,,,awesome_lehmann
e1f30c5213ff73f51f8a3a7faf172439,Mountain Dwarf,Mercenary Veteran,2018-12-31T10:58:07Z,Rogue 2,Rogue,,2,,16,12,10,13,15,8,10,10,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Stealth*Persuasion,Japan,JP,blissful_tesla
d7db5fe3b621e75d66dcd9992efe243c,Human,Farmer ,2020-02-15T17:48:58Z,Rogue 2,Rogue,,2,,10,14,8,17,11,9,12,15,,Acrobatics|Stealth|Insight|Perception|Survival|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Persuasion*Perception,United States,US,musing_keller
e213d423da0e61c4f3a48bc9a93d04ba,Lightfoot Halfling,Criminal,2018-10-30T15:26:06Z,Rogue 2,Rogue,,2,,15,14,8,16,12,13,10,16,,Acrobatics|Sleight of Hand|Stealth|Investigation|Deception|Performance,Shortsword|Shortbow,,Int,expertise/Thieves' Tools*Stealth,,,agitated_ishizaka
f3367d3f4d86c4e05b32168a076f92cc,Violetken,Cloistered Scholar,2021-02-14T16:48:06Z,Rogue 2,Rogue,,2,,20,15,6,18,16,12,14,14,Lawful,Acrobatics|Sleight of Hand|Stealth|Arcana|History|Investigation|Insight|Perception,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Investigation,Canada,CA,unruffled_montalcini
51a9c3488bb061422ef511060d1629d1,Wood Elf,House Agent,2021-01-03T08:58:37Z,Rogue 2,Rogue,,2,,15,14,8,17,13,14,11,12,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Perception,South Africa,ZA,eager_hawking
a8786656052d13a7ddad1f414fe68c42,Turtle,Criminal,2021-07-24T10:17:52Z,Rogue 2,Rogue,,2,,15,13,16,15,13,8,11,12,,Sleight of Hand|Stealth|Insight|Perception|Survival|Deception|Intimidation,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Sleight of Hand,Canada,CA,adoring_lalande
0218a7edffc745164a231b1d2069fcf4,Forest Gnome,Guild Artisan,2021-08-17T23:52:08Z,Rogue 2,Rogue,,2,,17,14,8,16,14,13,12,12,,Sleight of Hand|Insight|Perception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand*Perception,Canada,CA,dreamy_wing
fffcfbe0ac86f779dbb52ce84ed3422d,Human,Urchin,2022-07-15T22:02:54Z,Rogue 2,Rogue,,2,Fey Touched,17,15,8,16,14,16,10,10,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Perception,United States,US,distracted_morse
03adbfc46bd4f0ae4a774a363b85f689,Tabaxi,Charlatan,2021-08-10T23:22:04Z,Rogue 2,Rogue,,2,,11,17,14,20,10,14,6,16,,Athletics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation,Rapier|Shortbow|Dagger|(Tiger) Claws|(Tiger) Bite,,Int,expertise/Stealth*Athletics,,,sleepy_kapitsa
982c1eb52259574b4017d6e43fd6121a,Birdfolk,Smuggler,2020-11-22T23:58:43Z,Rogue 2,Rogue,,2,,17,15,13,18,14,12,14,14,,Athletics|Acrobatics|Sleight of Hand|Deception|Intimidation|Persuasion,Rapier|Shortsword|Dagger,,Int,expertise/Persuasion*Deception,Canada,CA,sad_edison
16f13698ae17b0e89a38e0ea53fb4a10,Tabaxi,Urchin,2021-02-27T16:43:07Z,Rogue 2,Rogue,,2,,15,14,14,17,13,8,12,11,,Athletics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,Int,expertise/Sleight of Hand,,,serene_keller
95ffea437cd620301478e97aa0c9b863,Human,Charlatan,2022-07-12T02:00:06Z,Rogue 2,Rogue,,2,Inspiring Leader,17,13,10,16,14,8,12,14,,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Investigation*Deception,United States,US,objective_greider
8eab7eb7740dc2b282269ecd9a376546,Half-Elf,Charlatan,2021-01-12T12:19:52Z,Rogue 2,Rogue,,2,,17,13,11,14,14,9,13,16,Chaotic Good,Acrobatics|Sleight of Hand|Insight|Perception|Deception|Intimidation|Persuasion,Shortbow|Dagger|Rapier,,Int,expertise/Persuasion*Perception,Canada,CA,fervent_yalow
db8df83b04d03bbf2fdd436c06027bfb,Human,Haunted One,2020-11-21T00:42:10Z,Rogue 2,Rogue,,2,Lucky,38,14,10,16,14,14,8,12,Chaotic Good,Athletics|Acrobatics|Stealth|Arcana|Nature|Religion|Deception|Intimidation,Rapier|Shortbow|Dagger,Mage Hand*0|Minor Illusion*0|True Strike*0|Find Familiar*1|Tasha's Hideous Laughter*1|Silent Image*1|Disguise Self*1,Int,expertise/Thieves' Tools*Stealth,Canada,CA,sweet_hugle
ef57ebb85e583f0861122e148ffe6dd0,Human,Mercenary Veteran,2019-10-21T02:34:49Z,Rogue 3,Rogue,Assassin,3,,21,14,10,16,13,14,12,14,,Athletics|Acrobatics|Stealth|Investigation|Deception|Persuasion,Rapier|Shortbow|Dagger,,Int,expertise/Stealth*Investigation,Brazil,BR,gracious_saha
6f5214cd5b78e8344055096db8394eee,Centaur,Sailor,2018-05-20T22:03:23Z,Rogue 3,Rogue,Thief,3,,21,13,16,15,12,10,14,8,,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Survival,Shortsword|Shortsword|Dagger,,Int,expertise/Athletics*Acrobatics,Canada,CA,sweet_chaum
aea966104bec6ae70486b3d8fae1e114,Custom,Urchin,2021-06-22T10:08:17Z,Rogue 3,Rogue,Swashbuckler,3,Dual Wielder,24,15,8,17,14,12,11,12,CG,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,Rapier|Dagger,Ray of Frost*0,Int,custom lineage variable trait/Skill|expertise/Stealth*Perception,,,elated_napier
79cac8c3c4a2346d962f08d989a191d6,Tiefling,Criminal,2018-11-03T16:53:51Z,Rogue 3,Rogue,Arcane Trickster,3,,25,14,8,16,14,16,12,8,Neutral,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,Shortsword|Shortbow|Dagger,Mage Hand*0|Fire Bolt*0|Minor Illusion*0|Disguise Self*1|Sleep*1|Find Familiar*1,Int,expertise/Thieves' Tools*Stealth|tiefling variants menu/Infernal Legacy,,,adoring_matsumoto
