hash,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,alias
2724be2053bdcf71f702ab251c1cf02e,Human,City Watch,2020-01-21T02:45:15Z,Fighter 2,Fighter,,2,,20,15,15,15,15,11,11,11,,Athletics|Insight|Perception|Intimidation,Longsword|Longbow|Handaxe,,Int,fighting style/Defense,Canada,CA,vigorous_pasteur
243ebb1bde43f003696c440a0ffb4d20,Goliath,Mercenary Veteran,2018-11-23T11:17:30Z,Fighter 2,Fighter,,2,,24,16,19,12,18,10,11,11,Chaotic Neutral,Athletics|Survival|Intimidation|Persuasion,"Maul|Handaxe|Crossbow, heavy",,Int,fighting style/Great Weapon Fighting,United States,US,nifty_snyder
8b745c06f957d199a964c9faf963479a,Longtooth Shifter,Entertainer,2021-01-09T03:28:55Z,Fighter 2,Fighter,,2,,20,17,16,14,14,8,12,12,,Acrobatics|Animal Handling|Survival|Intimidation|Performance,"Glaive|Greatsword|Crossbow, light",,Int,fighting style/Defense,Canada,CA,sad_payne
b43c1ebbd39697289496a9a9897d4e5b,Goblin,Marine,2021-12-02T17:32:48Z,Fighter 2,Fighter,,2,,20,13,14,14,14,8,12,14,,Athletics|Acrobatics|Insight|Survival,Longsword|Shortbow,,Int,fighting style/Defense,Netherlands,NL,sad_ramanujan
8935ffc3a7ee6238e7c500a87f2895ad,Half-Orc,Outlander (Mountaineer),2021-02-12T14:28:19Z,Fighter 2,Fighter,,2,,24,16,17,12,16,8,16,14,Chaotic Good,Athletics|Stealth|Perception|Deception|Intimidation,Maul|Net (Disadvantage) (2)|Warhammer,,Int,fighting style/Great Weapon Fighting,Canada,CA,ecstatic_greider
1122134340fce40b946677577d5f03d2,Mountain Dwarf,Knight,2021-07-24T01:31:52Z,Fighter 2,Fighter,,2,,20,13,17,12,15,10,8,14,,Athletics|History|Perception|Persuasion,Longsword,,Int,fighting style/Dueling,Canada,CA,laughing_tereshkova
c24d218f412b50ae94a44e6a923e05c6,High Elf,Violent Assassin,2021-06-20T07:35:45Z,Fighter 2,Fighter,,2,,21,14,15,16,13,9,10,12,,Stealth|Insight|Perception|Survival|Deception,"Longbow|Shortsword|Crossbow, light|Scimitar|Scimitar",Acid Splash*0,Int,fighting style/Two-Weapon Fighting,,,adoring_ramanujan
d2e2b9987c44362693a4152447358da5,Human,Folk Hero,2021-09-06T11:10:47Z,Fighter 2,Fighter,,2,Heavy Armor Master,22,16,17,11,16,8,10,12,,Athletics|Acrobatics|Animal Handling|Survival|Intimidation,"Greatsword|Crossbow, light",,Int,fighting style/Great Weapon Fighting,United Kingdom,GB,kind_pike
a11a0c69126117671273114afecc4022,Aarakocra,Folk Hero,2022-07-12T02:02:18Z,Fighter 2,Fighter,,2,,20,19,12,17,14,10,13,10,,Athletics|Perception|Survival|Intimidation,Longbow|Rapier|Handaxe|Whitherbrand (+1),,Int,fighting style/Defense,United States,US,recursing_lovelace
6861ac9c4eb346f6dd04d7cf5af0430b,Pandaren,Hermit,2021-08-10T00:46:37Z,Fighter 2,Fighter,,2,,20,16,13,16,14,13,13,15,Neutral,Acrobatics|Religion|Insight|Medicine,Rifle (8 Before Reload|Rifle-Stock,,Int,fighting style/Close Quarters Shooter,United States,US,compassionate_einstein
d9d6bf8250d007825ac1691842c21ee1,Dragonborn,Sailor,2020-11-24T20:14:10Z,Fighter 2,Fighter,,2,,22,18,17,14,15,8,10,9,,Athletics|Acrobatics|Perception|Survival,"Longsword|Crossbow, light",,Int,fighting style/Great Weapon Fighting,,,happy_galois
1057276152e3edd173bf09327cb2a46c,Centaur,Mercenary Veteran,2020-03-24T14:10:06Z,Fighter 2,Fighter,,2,,20,16,14,15,14,10,10,10,Lawful Good,Athletics|History|Survival|Intimidation|Persuasion,Net|Shotgun (Ranged)|Nightstick|Hooves,,Int,fighting style/Archery,,,flamboyant_rubin
c1661bd83eca03466d2034f5c7344512,Human,Soldier,2021-01-20T19:25:55Z,Fighter 2,Fighter,,2,,24,16,15,15,14,11,13,11,,Athletics|Acrobatics|Perception|Intimidation,Longsword|Glaive|Handaxe,,Int,fighting style/Thrown Weapon Fighting,,,modest_ptolemy
bbdb87dc79a20f617c0d36e494b7ff52,Human,City Watch,2021-12-03T22:18:35Z,Fighter 2,Fighter,,2,Martial Adept,22,18,17,14,17,13,15,11,True Neutral,Athletics|History|Animal Handling|Insight|Perception,Longsword|Handaxe,,Int,fighting style/Dueling|combat superiority maneuvers/Riposte*Menacing Attack,Canada,CA,affectionate_jennings
b204175fd48cc27e6ceaa82d7b10eb95,Half-Elf,Athlete,2022-05-02T13:28:36Z,Fighter 2,Fighter,,2,,22,18,16,14,16,10,12,8,,Athletics|Acrobatics|Investigation|Insight|Perception|Survival,"Longsword|Crossbow, light",,Int,fighting style/Archery,Canada,CA,infallible_khorana
18393c0064251ca98db497b5c9d8996b,Wood Elf,Soldier,2019-10-24T13:54:10Z,Fighter 3,Fighter,Battle Master,3,,30,16,11,19,14,7,17,9,,Athletics|Acrobatics|Perception|Survival|Intimidation,Longbow|Handaxe,,Int,fighting style/Archery|combat superiority maneuvers/Precision Attack*Feinting Attack*Disarming Attack,Switzerland,CH,keen_mccarthy
1c9ca9b7683dd4661b4595d7512e1901,Firbolg,City Watch,2019-10-19T07:10:28Z,Fighter 3,Fighter,Champion,3,,25,14,16,14,13,12,10,10,Neutral Good,Athletics|Animal Handling|Insight|Perception,Longbow|Shortsword|Handaxe,,Int,fighting style/Defense,,,festive_chandrasekhar
e00e085e3ff2e3cfb8f912e37d917abc,Human,City Watch,2019-11-08T11:40:41Z,Fighter 3,Fighter,Champion,3,,36,16,16,14,15,9,11,13,,Athletics|Insight|Perception|Intimidation,Greatsword|Lance|Handaxe,,Int,fighting style/Great Weapon Fighting,United States,US,youthful_kapitsa
7f5f62434a3d8521f6a18691c626ee92,Human,Soldier,2019-09-15T03:19:23Z,Fighter 3,Fighter,Battle Master,3,Polearm Master,28,17,16,14,14,8,12,10,,Athletics|Acrobatics|Perception|Survival|Intimidation,"Halberd|Longsword|Crossbow, light",,Int,fighting style/Defense|combat superiority maneuvers/Trip Attack*Precision Attack*Goading Attack,Canada,CA,bold_bell
faf2b697dd965f58f882237f9fce50e4,Tabaxi,Mercenary Veteran,2019-11-04T20:28:50Z,Fighter 3,Fighter,Samurai,3,,28,16,11,16,14,10,14,10,,Athletics|Acrobatics|Stealth|History|Insight|Perception|Persuasion,"Katana|Shortsword|Crossbow, light",,Int,fighting style/Dueling,United Kingdom,GB,suspicious_wozniak
79877651c8319c923186070cd334da48,Orc,Soldier,2019-11-07T14:04:45Z,Fighter 3,Fighter,Champion,3,,31,16,17,14,16,8,8,8,,Athletics|Acrobatics|Perception|Intimidation,"Longsword|Scimitar|Crossbow, light",,Int,fighting style/Two-Weapon Fighting,United Kingdom,GB,quirky_heyrovsky
031bcbb0e1a2da905378d964f3c40c92,Wood Elf,Soldier,2018-10-28T20:14:18Z,Fighter 3,Fighter,Arcane Archer,3,,21,14,8,16,10,12,16,14,,Athletics|Acrobatics|Nature|Perception|Survival|Intimidation,"Longbow|Scimitar|Scimitar|Crossbow, light",,Int,fighting style/Archery|arcane shot options/Grasping Arrow*Banishing Arrow,United States,US,silly_elion
5f8712c2679d7848416ac5cc840da680,Human,Urban Bounty Hunter,2019-09-15T02:44:15Z,Fighter 3,Fighter,Battle Master,3,Great Weapon Master,28,16,16,14,14,12,10,8,,Insight|Perception|Survival|Deception|Intimidation,Greatsword|Greatsword|Handaxe,,Int,fighting style/Great Weapon Fighting|combat superiority maneuvers/Trip Attack*Riposte*Precision Attack,Canada,CA,clever_bartik
7708d6eb303c5fa6c4fd26505294d262,Warforged,Soldier,2022-04-30T23:28:10Z,Fighter 3,Fighter,Rune Knight,3,,31,17,16,12,17,9,10,10,,Athletics|Acrobatics|Perception|Survival|Intimidation,Greatsword|Handaxe,,Int,fighting style/Great Weapon Fighting,United States,US,silly_kirch
20a28abf02b8949b7b7472d75faa874d,Human,Acolyte,2019-11-06T17:28:06Z,Fighter 3,Fighter,Eldritch Knight,3,,31,11,16,11,16,10,10,14,,Athletics|Religion|Insight|Intimidation,Longbow|Greatsword|Battleaxe|Handaxe,Mage Hand*0|Mending*0|Chromatic Orb*1|Color Spray*1|Magic Missile*1,Int,fighting style/Great Weapon Fighting,United States,US,zen_booth
16c8121f6ec9553e85821d41ce913e1e,Human,Smuggler,2019-09-22T22:06:14Z,Fighter 3,Fighter,Eldritch Knight,3,,32,18,17,15,15,11,14,13,C/N,Athletics|Acrobatics|Deception|Intimidation,"Longsword|Crossbow, light",Acid Splash. 60 Ft. VS. One Creature Or 2 Within 5 Feet Dex Save Or 1d6+Spell Atk*0|Magic Missile.  Range 120. Component VS. Instant. 3 Darts Deal 1d4+1 Force Damage *1,Int,fighting style/Protection,Canada,CA,infallible_mayer
1a0a03d065d724e956a0ef8d375d9c83,Forest Gnome,Folk Hero,2019-08-26T16:43:53Z,Fighter 3,Fighter,Cavalier,3,,25,18,14,15,13,13,13,13,,Acrobatics|Animal Handling|Insight|Survival|Intimidation,"Trident|Crossbow, light",,Int,fighting style/Dueling,Canada,CA,awesome_nash
0ba0d7471b0e10bfa49d91df7fce541d,Human,Custom,2019-08-30T00:33:58Z,Fighter 3,Fighter,Battle Master,3,Sharpshooter,36,15,14,19,15,14,18,12,,Athletics|Acrobatics|Perception|Survival,Pistol|Combat Knife,,Int,fighting style/Archery|combat superiority maneuvers/Precision Attack*Distracting Strike*Disarming Attack,,,musing_raman
91c6cfe9fde64ff775376902a730d625,Half-Elf,Mercenary Veteran,2018-05-26T14:40:13Z,Fighter 3,Fighter,Champion,3,,28,18,16,14,13,10,10,14,,Athletics|Acrobatics|Survival|Deception|Intimidation|Persuasion,Greatsword|Handaxe,,Int,fighting style/Great Weapon Fighting,Italy,IT,thirsty_dewdney
b95c54c43a69054112ce66f158076826,Human,Folk Hero,2019-09-11T02:37:18Z,Fighter 3,Fighter,Battle Master,3,,38,18,15,13,18,12,8,13,,Athletics|Acrobatics|Animal Handling|Survival,Warhammer|Handaxe,,Int,fighting style/Protection|combat superiority maneuvers/Trip Attack*Rally*Commander’s Strike,Canada,CA,unruffled_elgamal
6c186fad5e20823f2f2df8a9490e1415,Human,Soldier,2019-09-08T08:24:42Z,Fighter 3,Fighter,Cavalier,3,Polearm Master,32,17,16,9,16,13,13,13,,Athletics|History|Animal Handling|Insight|Perception|Intimidation,Halberd|Handaxe,,Int,fighting style/Defense,Costa Rica,CR,silly_ellis
b942963241a595137456ef588b9e83e2,Human,Investigator,2022-02-16T20:18:57Z,Fighter 3,Fighter,Battle Master,3,Lucky,29,18,14,16,12,8,14,10,,Athletics|Investigation|Insight|Perception|Deception,"Greatsword|Crossbow, light",,Int,fighting style/Superior Technique|combat superiority maneuvers/Disarming Attack*Trip Attack*Riposte*Distracting Strike,Canada,CA,peaceful_gates
311261219ba7a5d076ef726ae45f4994,Human,Entertainer,2021-08-04T22:59:35Z,Fighter 3,Fighter,Echo Knight,3,Tavern Brawler,31,16,16,14,16,8,10,10,,Athletics|Acrobatics|Perception|Intimidation|Performance,"Crossbow, light|Club",,Int,fighting style/Unarmed Fighting,,,tender_bardeen
5c1b7096489a6523e2ecd1f36336de3f,Bugbear,Fisher,2021-07-04T05:32:06Z,Fighter 3,Fighter,Champion,3,,31,16,17,16,13,9,9,10,,Acrobatics|Stealth|History|Animal Handling|Survival,"Maul|Crossbow, light",,Int,fighting style/Great Weapon Fighting,United States,US,magical_margulis
79cbbeb626aa35e1aa9790c1a6af8907,Lightfoot Halfling,Improvised Killer,2019-10-15T05:15:20Z,Fighter 3,Fighter,Battle Master,3,,28,14,8,17,14,13,12,11,,Acrobatics|Insight|Perception|Deception,Dagger|Dagger|Needle Shooter|Net,,Int,combat superiority maneuvers/Trip Attack*Menacing Attack*Goading Attack|fighting style/Dueling,,,thirsty_swanson
df50c3ec2656d1e5b50c7e2cf05af196,Dragonborn,Entertainer,2019-10-17T21:09:10Z,Fighter 3,Fighter,Eldritch Knight,3,,21,19,16,8,13,12,10,16,,Acrobatics|History|Perception|Performance,"Longsword|Crossbow, light",,Int,fighting style/Defense,,,nervous_swartz
ad5ee69fbd3f5ee687abfb2c5ebd0a9f,Half-Elf Variant,Knight,2019-09-29T00:51:03Z,Fighter 3,Fighter,Cavalier,3,,31,16,16,10,16,10,13,10,,Athletics|Arcana|Animal Handling|Insight|Persuasion,"Lance|Crossbow, light|Halberd",,Int,fighting style/Great Weapon Fighting,United States,US,relaxed_mirzakhani
8faaea207d00b5f05d19baa0c64b97b1,Tabaxi,Criminal,2021-07-16T17:07:33Z,Fighter 3,Fighter,Eldritch Knight,3,,24,18,14,17,13,12,10,9,,Athletics|Acrobatics|Stealth|Perception|Deception,Longsword|Handaxe|Greatsword,Fire Bolt*0|On/off*0|Shield*1|Catapult*1|Burning Hands*1,Int,fighting style/Protection,Netherlands,NL,recursing_antonelli
ee6e5b4427c1b5d5475955d6de6d5fd5,Human,Athlete,2021-04-18T22:04:06Z,Fighter 3,Fighter,Champion,3,Heavily Armored,28,18,17,14,14,8,12,10,,Athletics|Acrobatics|Animal Handling|Perception,Longsword,,Int,fighting style/Dueling,,,eloquent_turing
cda82711cf15d65f3b224c758bf531d4,Human,Soldier,2018-10-05T22:17:07Z,Fighter 3,Fighter,Battle Master,3,Shield Master,19,19,16,12,13,10,10,14,,Athletics|Insight|Perception|Intimidation,Longsword|Handaxe,,Int,fighting style/Defense|combat superiority maneuvers/Maneuvering Attack*Distracting Strike*Commander’s Strike,Canada,CA,vibrant_beaver
933b59fcb030f989dba8613c63960dcd,Human,Soldier,2018-10-13T15:04:24Z,Fighter 3,Fighter,Eldritch Knight,3,Polearm Master,28,18,16,10,14,10,12,13,CN,Athletics|Acrobatics|Perception|Survival|Intimidation,Glaive|Javelin,Message*0|Mage Hand*0|Shield*1|Absorb Elements*1|False Life*1,Int,fighting style/Defense,Singapore,SG,cranky_morse
2a9fb5e426f74fd891f95dee89d68447,Dragonborn,Soldier,2018-10-07T23:05:58Z,Fighter 3,Fighter,Champion,3,,31,17,20,15,17,8,8,10,,Athletics|Acrobatics|Perception|Intimidation,Longsword|Warhammer|Handaxe,,Int,fighting style/Defense,United States,US,zen_matsumoto
4acfe8b688f7f5d17867e3e9239e2a3d,Human,Noble,2020-03-25T12:29:24Z,Fighter 3,Fighter,Samurai,3,Lucky,26,19,12,16,14,10,14,8,,Athletics|Acrobatics|Stealth|History|Insight|Persuasion,Sword Of Gallops|Kick/Bite,,Int,fighting style/Dueling,,,frosty_burnell
bddb9250518a3e5cc447042ceb701e89,Half-Orc,Outlander,2020-03-21T04:24:34Z,Fighter 3,Fighter,Champion,3,,26,16,19,16,17,10,13,9,Chaotic Good,Athletics|Acrobatics|Animal Handling|Survival|Intimidation,Pretty Good Axe|Trident|Handaxe|Longsword,,Int,fighting style/Great Weapon Fighting,Canada,CA,vigorous_shockley
10ec663023380957002f275ed5a711c0,Human,Soldier,2022-08-08T14:03:01Z,Fighter 3,Fighter,Champion,3,Great Weapon Master,28,12,16,14,14,8,10,12,,Athletics|Acrobatics|Perception|Survival|Intimidation,Longbow|Greatsword|Glaive|Glavei Magica,,Int,fighting style/Great Weapon Fighting,Brazil,BR,inspiring_gould
5c678e1ba111813b5ce38f34d2fae49c,Elephantine,Smuggler,2021-03-22T00:26:39Z,Fighter 3,Fighter,Battle Master,3,,31,16,16,14,16,10,13,13,,Athletics|Perception|Deception|Intimidation,"Crossbow, light",,Int,fighting style/Great Weapon Fighting|combat superiority maneuvers/Trip Attack*Riposte*Menacing Attack,Canada,CA,relaxed_allen
6a666ef97422e00fb5c65fa80eb7c60a,Hill Dwarf,Criminal,2018-10-23T18:07:17Z,Fighter 3,Fighter,Champion,3,,34,18,15,13,16,8,13,10,Chaotic Neutral,Athletics|Stealth|Deception|Intimidation,"Crossbow, light|Battleaxe|Shortsword",,Int,fighting style/Two-Weapon Fighting,,,dazzling_shockley
d48494c0edcad364252d709a701c1b45,Tiefling,Fisher,2019-12-01T00:31:45Z,Fighter 3,Fighter,Battle Master,3,,20,16,12,12,12,10,10,10,,Athletics|History|Survival|Intimidation,"Longsword|Crossbow, light",,Int,combat superiority maneuvers/Riposte*Pushing Attack*Parry|fighting style/Dueling,Costa Rica,CR,focused_leakey
4eeb9277da310f8d86f709c843c3eb66,Hobgoblin,Courtier,2019-12-09T09:23:46Z,Fighter 3,Fighter,Samurai,3,,31,16,14,13,16,10,14,8,LN,Athletics|Animal Handling|Insight|Performance|Persuasion,"Greatsword|Trident|Crossbow, light",,Int,fighting style/Great Weapon Fighting,Italy,IT,angry_davinci
e631161075862d55eca7a1fb08fa40a4,Human,Acolyte,2018-10-25T01:45:16Z,Fighter 3,Fighter,Purple Dragon Knight,3,,33,16,16,15,14,13,11,9,,Athletics|Acrobatics|Religion|Insight,Longsword|Longbow,,Int,fighting style/Dueling,Canada,CA,sharp_booth
823771bb8c49753fe6a2c61a870a2109,Human,Soldier,2018-10-28T19:21:17Z,Fighter 3,Fighter,Battle Master,3,Shield Master,33,18,16,12,14,14,10,12,,Athletics|History|Investigation|Perception|Intimidation,"Longsword|Crossbow, light",,Int,fighting style/Protection|combat superiority maneuvers/Maneuvering Attack*Goading Attack*Commander’s Strike,United States,US,happy_williams
522bcdd13761544439fb62535a41a0f0,Bugbear,Far Traveler,2018-10-28T11:56:12Z,Fighter 3,Fighter,Samurai,3,,28,13,15,15,15,8,12,10,,Acrobatics|Stealth|History|Insight|Perception|Intimidation,Longbow|Katana|Dagger,,Int,fighting style/Archery,,,youthful_ritchie
58535ab1ea6a61c93e497830ce4fae50,Human,Sailor,2021-05-15T01:13:01Z,Fighter 3,Fighter,Champion,3,,28,12,14,14,14,10,9,12,,Athletics|Acrobatics|Survival|Intimidation,Longsword|Longsword|Pistol,,Int,fighting style/Great Weapon Fighting,Canada,CA,romantic_cray
a64527d1b773063588ed903fe2a85ae8,High Elf,Custom,2019-12-27T01:25:09Z,Fighter 3,Fighter,Arcane Archer,3,,36,16,8,16,15,16,10,10,NG,Acrobatics|Arcana|Nature|Insight|Perception|Performance,"Longbow|Crossbow, light",Shocking Grasp*0,Int,fighting style/Archery|arcane shot options/Grasping Arrow*Bursting Arrow,,,sharp_payne
3b8532c87544e7e414ff50d457293c04,Goliath,Mercenary Veteran,2018-10-15T00:50:24Z,Fighter 3,Fighter,Eldritch Knight,3,,39,16,20,18,16,18,14,15,Chaotic Neutral,Athletics|Perception|Intimidation|Persuasion,Glaive|Longsword|Handaxe,Firebolt*0|Sword Burst*0|Find Familiar*1|Thunderwave *1|Witch Bolt*1,Int,fighting style/Two-Weapon Fighting,,,serene_agnesi
7e7f44121b58f73c7b52278092c96565,Rock Gnome,Knight,2020-01-11T04:35:39Z,Fighter 3,Fighter,Eldritch Knight,3,,34,18,15,15,18,20,14,8,Chaotic Good,Acrobatics|Arcana|Perception|Persuasion,"Longsword|Crossbow, light",Ray Of Frost*0|Shocking Grasp*0|Burning Hands*1|Shield*1|Thunderwave*1,Int,fighting style/Dueling,Australia,AU,keen_edison
f1d799e43ef5c6473e0cd49a8b748a07,Tabaxi,Knight,2019-12-13T16:52:37Z,Fighter 3,Fighter,Samurai,3,,28,16,12,18,15,10,13,9,Lawful Neutral,Athletics|Acrobatics|Stealth|History|Perception|Persuasion,"Rapier|Rapier|Crossbow, light|Unarmed strike",,Int,fighting style/Two-Weapon Fighting,,,romantic_mayer
71749f897f5e679a4aad61fe76d25218,Human,Knight,2018-10-19T03:45:11Z,Fighter 3,Fighter,Battle Master,3,Alert,32,19,15,11,14,9,11,10,,Athletics|Animal Handling|Perception|Survival|Persuasion,"Longsword|Crossbow, light",,Int,fighting style/Defense|combat superiority maneuvers/Menacing Attack*Goading Attack*Commander’s Strike,,,thirsty_maxwell
19300ee64e6ad2f039a165dbb3cb2237,Orc,Outlander,2018-11-22T00:46:33Z,Fighter 3,Fighter,Battle Master,3,,34,16,20,15,19,5,11,14,,Athletics|Acrobatics|Animal Handling|Survival|Intimidation,Glaive|Handaxe,,Int,combat superiority maneuvers/Sweeping Attack*Menacing Attack*Lunging Attack|fighting style/Great Weapon Fighting,Australia,AU,bold_nobel
8ff37e11ba5d2cacfc64b6ad7d96e412,Fire Genasi,Soldier,2019-03-29T21:23:44Z,Fighter 3,Fighter,Gunslinger,3,,36,13,10,15,15,14,12,13,,Athletics|Acrobatics|Perception|Intimidation,"Longbow|Longbow|Rapier|Crossbow, light",,Int,fighting style/Close Quarters Shooter,,,boring_dewdney
30806bfcdafd9293038e5fd0cac38e4c,Vedalken,Urban Bounty Hunter,2019-03-30T03:07:47Z,Fighter 3,Fighter,Eldritch Knight,3,,33,15,8,15,12,16,15,8,Chaotic Neutral,Acrobatics|Stealth|Arcana|Insight|Perception,Longbow|Rapier|Handaxe,Acid splash*0|Create Bonfire*0|Grease*1|Magic Missile*1|Shield*1,Int,fighting style/Dueling,,,keen_lumiere
0cb5178ae3ee990790f634629dac40f3,Human,Noble,2019-04-02T14:53:30Z,Fighter 3,Fighter,Champion,3,,35,19,17,10,16,12,14,15,Lawful Neutral,Athletics|History|Perception|Persuasion,Greataxe|Handaxe|Javelin,,Int,fighting style/Defense,,,sharp_hoover
879fe2f03137bd577cc9ffa979de722e,Mountain Dwarf,Soldier,2022-07-21T19:59:32Z,Fighter 3,Fighter,Battle Master,3,,31,16,17,13,16,8,12,10,,Athletics|Insight|Perception|Intimidation,Greatsword|Handaxe,,Int,fighting style/Great Weapon Fighting|combat superiority maneuvers/Parry*Feinting Attack*Sweeping Attack,United States,US,sleepy_kalam
170965a03bd1d889393c2ad7465f62e3,Mountain Dwarf,Folk Hero,2022-03-09T11:59:17Z,Fighter 3,Fighter,Battle Master,3,,37,18,20,13,18,9,9,12,Neutral Good,Athletics|Animal Handling|Survival|Intimidation,"Lance, +1|Crossbow, light",,Int,fighting style/Dueling|combat superiority maneuvers/Precision Attack*Grappling Strike*Menacing Attack,United States,US,tender_meninsky
16d869c9b8a3b344f9478e7c9bb797f5,Envoy,Cloistered Scholar,2019-03-22T17:57:21Z,Fighter 3,Fighter,Eldritch Knight,3,,46,20,17,12,18,14,12,7,,Arcana|History|Religion|Animal Handling|Perception,"Longsword|Crossbow, light",,Int,fighting style/Protection,United States,US,clever_feynman
47512ff88d04f23911c7ca4c88888c26,Goliath,Knight,2019-03-22T18:45:55Z,Fighter 3,Fighter,Eldritch Knight,3,,33,18,16,10,16,13,10,10,,Athletics|Arcana|Perception|Intimidation|Persuasion,"Scimitar|Crossbow, light",,Int,fighting style/Protection,,,hungry_volhard
b67bd61503e4924199c8cc4b2b898b7a,Human,City Watch in Niole Dra,2021-12-17T02:25:54Z,Fighter 3,Fighter,Battle Master,3,,36,18,16,14,15,9,11,13,LN,Athletics|Animal Handling|Insight|Intimidation,"Longsword|Crossbow, light",,Int,fighting style/Superior Technique|combat superiority maneuvers/Feinting Attack*Riposte*Pushing Attack*Brace,United States,US,dazzling_kepler
e74234c71bf3129552711bb9ed2f485a,Dragonborn,Soldier,2019-03-24T20:21:00Z,Fighter 3,Fighter,Battle Master,3,,28,19,17,9,14,10,13,13,,Athletics|Perception|Survival|Intimidation,"Longsword|Crossbow, light",,Int,fighting style/Dueling|combat superiority maneuvers/Trip Attack*Feinting Attack*Disarming Attack,,,ecstatic_allen
5237972470f6d2629836897c12987f7f,Human,Soldier,2019-04-21T20:03:57Z,Fighter 3,Fighter,Eldritch Knight,3,,23,18,16,13,15,13,15,15,Chaotic Evil,Athletics|Perception|Survival|Intimidation,"Longsword|Crossbow, light",Blade Ward*0|Shocking Grasp*0|Shield*1|Find Familiar*1|Magic Missile*1,Int,fighting style/Dueling,Canada,CA,jolly_brown
67131a571bb7856f0e0003fbf70b518f,Mountain Dwarf,Noble,2022-07-23T19:43:22Z,Fighter 3,Fighter,Champion,3,,28,18,16,15,14,13,8,10,,Athletics|History|Intimidation|Persuasion,Handaxe,,Int,fighting style/Protection,Brazil,BR,pedantic_lumiere
13f38d4249641223e7ac5e6feac55354,Custom,Custom,2021-11-16T16:20:29Z,Fighter 3,Fighter,Champion,3,Mobile,25,17,17,14,13,8,12,10,,Athletics|Acrobatics|Animal Handling|Intimidation,Lance +1|Handaxe|Spear +1|Shortbow,Dance Spears +1*0,Int,fighting style/Defense|custom lineage variable trait/Skill,,,adoring_dubinsky
9e3ffb3dd786fdb83a29a9c9bcb23ef9,Half-Elf,Mercenary Veteran,2019-04-06T16:15:28Z,Fighter 3,Fighter,Samurai,3,,31,16,16,14,16,8,8,12,,Athletics|Perception|Survival|Intimidation|Persuasion,Longsword|Longbow|Handaxe,,Int,fighting style/Dueling,United States,US,infallible_gates
8576395e08a3594789981e200da12981,Dragonborn,Noble,2019-03-26T16:57:36Z,Fighter 3,Fighter,Arcane Archer,3,,32,18,16,15,14,10,8,11,,Athletics|History|Nature|Survival|Persuasion,Longsword|Longbow|Greataxe,,Int,arcane shot options/Grasping Arrow*Bursting Arrow|fighting style/Archery,,,mystifying_turing
d76fd6040bc5c42645d7114e959dfc06,Mountain Dwarf,Soldier,2018-12-29T05:32:42Z,Fighter 3,Fighter,Battle Master,3,,31,16,17,12,17,8,13,8,,Athletics|Perception|Survival|Intimidation,Battleaxe|Warhammer|Handaxe,,Int,fighting style/Dueling|combat superiority maneuvers/Trip Attack*Riposte*Precision Attack,United States,US,nervous_keldysh
3b242b6676aaf0e3018f153d93222825,Vedalken,Urban Bounty Hunter,2019-04-13T01:12:24Z,Fighter 3,Fighter,Eldritch Knight,3,,36,18,9,18,15,18,12,10,,Stealth|Arcana|Insight|Perception|Survival,"Rapier|Crossbow, light",,Int,fighting style/Dueling,United States,US,awesome_einstein
a75f9f8de3774ddbfab94557fbce2465,Envoy,Tinkerer,2019-01-30T22:51:05Z,Fighter 3,Fighter,Eldritch Knight,3,,36,17,12,18,14,18,12,10,CN,Stealth|Arcana|History|Investigation|Perception,Longbow|Shortsword|Handaxe,Acid Splash*0|Fire Bolt*0|Grease*1|Magic Missile*1|Thunderwave*1,Int,fighting style/Two-Weapon Fighting,Canada,CA,amazing_pike
d165855b49c4cfd0edde7ef3e6163074,Human,Noble,2022-01-29T22:17:44Z,Fighter 3,Fighter,Battle Master,3,,28,16,14,16,14,12,12,12,,History|Perception|Intimidation|Persuasion,Rapier|Handaxe,,Int,fighting style/Dueling|combat superiority maneuvers/Riposte*Menacing Attack*Disarming Attack,,,elastic_hodgkin
cf982cca73b90ceed8405d866f6f97bf,Dark Elf,Soldier,2019-02-03T05:28:30Z,Fighter 3,Fighter,Champion,3,,27,18,15,15,14,10,12,9,,Athletics|Animal Handling|Insight|Perception|Intimidation,"Warhammer|Crossbow, light",,Int,fighting style/Great Weapon Fighting,United States,US,clever_cori
9310144d8e007d19845ed0fb99fe6f24,Dragonborn,Custom,2019-02-10T16:18:45Z,Fighter 3,Fighter,Battle Master,3,,36,18,20,15,15,9,12,10,NG,Acrobatics|Stealth|Survival,Greatsword,,Int,fighting style/Great Weapon Fighting,United States,US,vibrant_lamarr
b91295ea182a217e5872541fa48d20a6,Firbolg,Outlander,2019-01-18T17:22:36Z,Fighter 3,Fighter,Arcane Archer,3,,33,13,14,14,13,12,17,13,neutral ,Athletics|Nature|Animal Handling|Perception|Survival,"Longbow|Longsword|Longsword|Crossbow, light|Dagger",,Int,fighting style/Archery|arcane shot options/Seeking Arrow*Enfeebling Arrow,,,distracted_blackburn
